date,Location,Layer,Variable,Value
5/9/2013,Mindoro,1,Sal,14823.31111
5/9/2013,Mindoro,1,Velu,3
5/9/2013,Mindoro,1,Velv,-5.377777778
5/19/2014,Visayan,0,Temp,29.16505714
5/19/2014,Visayan,0,Sal,14209.06429
5/19/2014,Visayan,0,Velu,-95.33571429
5/19/2014,Visayan,0,Velv,67.37857143
5/19/2014,southsibuyan,0,Temp,29.85334286
5/19/2014,southsibuyan,0,Sal,14299.15714
5/19/2014,southsibuyan,0,Velu,-64.62857143
5/19/2014,southsibuyan,0,Velv,50.45714286
5/19/2014,southsibuyan,1,Temp,11.93477922
5/19/2014,southsibuyan,1,Sal,15333.09091
5/19/2014,southsibuyan,1,Velu,0.909090909
5/19/2014,southsibuyan,1,Velv,-1.181818182
5/19/2014,sibuyan,0,Temp,29.76067857
5/19/2014,sibuyan,0,Sal,14223.60714
5/19/2014,sibuyan,0,Velu,-72.49285714
5/19/2014,sibuyan,0,Velv,81.27142857
5/19/2014,sibuyan,1,Temp,10.76909091
5/19/2014,sibuyan,1,Sal,15103.74026
5/19/2014,sibuyan,1,Velu,-2.12987013
5/19/2014,sibuyan,1,Velv,1.441558442
5/19/2014,tablas,0,Temp,29.79499286
5/19/2014,tablas,0,Sal,14334.09286
5/19/2014,tablas,0,Velu,-70.08571429
5/19/2014,tablas,0,Velv,-202.8214286
5/19/2014,tablas,1,Temp,11.63507143
5/19/2014,tablas,1,Sal,14899.57143
5/19/2014,tablas,1,Velu,-0.132653061
5/19/2014,tablas,1,Velv,-0.959183673
5/19/2014,surigao,0,Temp,29.1738631
5/19/2014,surigao,0,Sal,14463.69048
5/19/2014,surigao,0,Velu,-304.547619
5/19/2014,surigao,0,Velv,-116.4166667
5/19/2014,surigao,1,Temp,9.679333333
5/19/2014,surigao,1,Sal,14462.33333
5/19/2014,surigao,1,Velu,-0.357142857
5/19/2014,surigao,1,Velv,1.607142857
5/19/2014,Mindoro,0,Temp,30.04657823
5/19/2014,Mindoro,0,Sal,14227
5/19/2014,Mindoro,0,Velu,-126.9659864
5/19/2014,Mindoro,0,Velv,230.244898
5/19/2014,Mindoro,1,Temp,8.170460317
5/19/2014,Mindoro,1,Sal,14848.90476
5/19/2014,Mindoro,1,Velu,-2.365079365
5/19/2014,Mindoro,1,Velv,-5.380952381
2/24/2016,Visayan,0,Temp,26.33976429
2/24/2016,Visayan,0,Sal,14495.82857
2/24/2016,Visayan,0,Velu,-143.9285714
2/24/2016,Visayan,0,Velv,32.34285714
2/24/2016,southsibuyan,0,Temp,26.63167857
2/24/2016,southsibuyan,0,Sal,14618.14286
2/24/2016,southsibuyan,0,Velu,-134.5214286
2/24/2016,southsibuyan,0,Velv,46.44285714
2/24/2016,southsibuyan,1,Temp,15.95394805
2/24/2016,southsibuyan,1,Sal,16870.42857
2/24/2016,southsibuyan,1,Velu,-0.428571429
2/24/2016,southsibuyan,1,Velv,4.506493506
2/24/2016,sibuyan,0,Temp,26.67050714
2/24/2016,sibuyan,0,Sal,14585.25
2/24/2016,sibuyan,0,Velu,-96.54285714
2/24/2016,sibuyan,0,Velv,30.39285714
2/24/2016,sibuyan,1,Temp,12.66154545
2/24/2016,sibuyan,1,Sal,15873.06494
2/24/2016,sibuyan,1,Velu,-2.12987013
2/24/2016,sibuyan,1,Velv,8.298701299
2/24/2016,tablas,0,Temp,26.45575
2/24/2016,tablas,0,Sal,14463.82857
2/24/2016,tablas,0,Velu,-76.14285714
2/24/2016,tablas,0,Velv,-195.9857143
2/24/2016,tablas,1,Temp,12.93983673
2/24/2016,tablas,1,Sal,15140.15306
2/24/2016,tablas,1,Velu,0.683673469
2/24/2016,tablas,1,Velv,36.3877551
2/24/2016,surigao,0,Temp,27.09973214
2/24/2016,surigao,0,Sal,14574.27976
2/24/2016,surigao,0,Velu,-333.0416667
2/24/2016,surigao,0,Velv,-114
2/24/2016,surigao,1,Temp,8.780511905
2/24/2016,surigao,1,Sal,14332.79762
2/24/2016,surigao,1,Velu,-4.69047619
2/24/2016,surigao,1,Velv,0.583333333
2/24/2016,Mindoro,0,Temp,27.64329252
2/24/2016,Mindoro,0,Sal,13882.31293
2/24/2016,Mindoro,0,Velu,60.1292517
2/24/2016,Mindoro,0,Velv,-310.0612245
2/24/2016,Mindoro,1,Temp,8.187888889
2/24/2016,Mindoro,1,Sal,14738.36508
2/24/2016,Mindoro,1,Velu,39.22222222
2/24/2016,Mindoro,1,Velv,-31.36507937
12/11/2017,Visayan,0,Temp,28.69235
12/11/2017,Visayan,0,Sal,14119.29286
12/11/2017,Visayan,0,Velu,-101.3214286
12/11/2017,Visayan,0,Velv,20.04285714
12/11/2017,southsibuyan,0,Temp,28.97546429
12/11/2017,southsibuyan,0,Sal,14213.36429
12/11/2017,southsibuyan,0,Velu,-83.35714286
12/11/2017,southsibuyan,0,Velv,-5.764285714
12/11/2017,southsibuyan,1,Temp,15.55509091
12/11/2017,southsibuyan,1,Sal,16430.09091
12/11/2017,southsibuyan,1,Velu,11
12/11/2017,southsibuyan,1,Velv,13.02597403
12/11/2017,sibuyan,0,Temp,28.95693571
12/11/2017,sibuyan,0,Sal,14180.7
12/11/2017,sibuyan,0,Velu,26.91428571
12/11/2017,sibuyan,0,Velv,-145.3714286
12/11/2017,sibuyan,1,Temp,11.29644156
12/11/2017,sibuyan,1,Sal,15373.32468
12/11/2017,sibuyan,1,Velu,8.961038961
12/11/2017,sibuyan,1,Velv,14.72727273
12/11/2017,tablas,0,Temp,28.80457857
12/11/2017,tablas,0,Sal,14121.37143
12/11/2017,tablas,0,Velu,-40.2
12/11/2017,tablas,0,Velv,58.13571429
12/11/2017,tablas,1,Temp,13.30886735
12/11/2017,tablas,1,Sal,15271.28571
12/11/2017,tablas,1,Velu,0.428571429
12/11/2017,tablas,1,Velv,34.7244898
12/11/2017,surigao,0,Temp,29.06786905
12/11/2017,surigao,0,Sal,14284.25
12/11/2017,surigao,0,Velu,-187.9880952
12/11/2017,surigao,0,Velv,-173.1190476
12/11/2017,surigao,1,Temp,11.26428571
12/11/2017,surigao,1,Sal,14738.0119
12/11/2017,surigao,1,Velu,-6.583333333
12/11/2017,surigao,1,Velv,-7.202380952
12/11/2017,Mindoro,0,Temp,29.59831973
12/11/2017,Mindoro,0,Sal,13132.78912
12/11/2017,Mindoro,0,Velu,44.26530612
12/11/2017,Mindoro,0,Velv,-115.8571429
12/11/2017,Mindoro,1,Temp,7.626444444
12/11/2017,Mindoro,1,Sal,14606
12/11/2017,Mindoro,1,Velu,-7.507936508
12/11/2017,Mindoro,1,Velv,-3.333333333
12/6/2016,Visayan,0,Temp,27.99760714
12/6/2016,Visayan,0,Sal,14259.32857
12/6/2016,Visayan,0,Velu,-92.50714286
12/6/2016,Visayan,0,Velv,30.81428571
12/6/2016,southsibuyan,0,Temp,28.79372857
12/6/2016,southsibuyan,0,Sal,14176.31429
12/6/2016,southsibuyan,0,Velu,-136.8642857
12/6/2016,southsibuyan,0,Velv,-41.48571429
12/6/2016,southsibuyan,1,Temp,17.17407792
12/6/2016,southsibuyan,1,Sal,17271.37662
12/6/2016,southsibuyan,1,Velu,-1.818181818
12/6/2016,southsibuyan,1,Velv,0.532467532
12/6/2016,sibuyan,0,Temp,28.64751429
12/6/2016,sibuyan,0,Sal,14184.02143
12/6/2016,sibuyan,0,Velu,-102.2714286
12/6/2016,sibuyan,0,Velv,0.957142857
12/6/2016,sibuyan,1,Temp,13.25268831
12/6/2016,sibuyan,1,Sal,16165.18182
12/6/2016,sibuyan,1,Velu,1.285714286
12/6/2016,sibuyan,1,Velv,0.896103896
12/6/2016,tablas,0,Temp,28.58275
12/6/2016,tablas,0,Sal,14074.84286
12/6/2016,tablas,0,Velu,-71.06428571
12/6/2016,tablas,0,Velv,-198.7214286
12/6/2016,tablas,1,Temp,11.75870408
12/6/2016,tablas,1,Sal,14889.59184
12/6/2016,tablas,1,Velu,0.551020408
12/6/2016,tablas,1,Velv,18.65306122
12/6/2016,surigao,0,Temp,28.54656548
12/6/2016,surigao,0,Sal,14417.84524
12/6/2016,surigao,0,Velu,-133.8571429
12/6/2016,surigao,0,Velv,-48.70833333
12/6/2016,surigao,1,Temp,9.620464286
12/6/2016,surigao,1,Sal,14542.67857
12/6/2016,surigao,1,Velu,-2.30952381
12/6/2016,surigao,1,Velv,-1.30952381
12/6/2016,Mindoro,0,Temp,28.96620408
12/6/2016,Mindoro,0,Sal,13701.06803
12/6/2016,Mindoro,0,Velu,237.1836735
12/6/2016,Mindoro,0,Velv,-270.1020408
12/6/2016,Mindoro,1,Temp,8.307301587
12/6/2016,Mindoro,1,Sal,14852.1746
12/6/2016,Mindoro,1,Velu,0.047619048
12/6/2016,Mindoro,1,Velv,0.063492063
4/7/2016,Visayan,0,Temp,28.02643571
4/7/2016,Visayan,0,Sal,14684.27857
4/7/2016,Visayan,0,Velu,-156.4428571
4/7/2016,Visayan,0,Velv,59.43571429
4/7/2016,southsibuyan,0,Temp,28.29802143
4/7/2016,southsibuyan,0,Sal,14663.14286
4/7/2016,southsibuyan,0,Velu,-135.4142857
4/7/2016,southsibuyan,0,Velv,81.84285714
4/7/2016,southsibuyan,1,Temp,16.51014286
4/7/2016,southsibuyan,1,Sal,17028.46753
4/7/2016,southsibuyan,1,Velu,0.064935065
4/7/2016,southsibuyan,1,Velv,-7.12987013
4/7/2016,sibuyan,0,Temp,28.49810714
4/7/2016,sibuyan,0,Sal,14577.17143
4/7/2016,sibuyan,0,Velu,-140.9571429
4/7/2016,sibuyan,0,Velv,62.23571429
4/7/2016,sibuyan,1,Temp,12.95858442
4/7/2016,sibuyan,1,Sal,15942.54545
4/7/2016,sibuyan,1,Velu,1.142857143
4/7/2016,sibuyan,1,Velv,1.298701299
4/7/2016,tablas,0,Temp,28.0608
4/7/2016,tablas,0,Sal,14487.53571
4/7/2016,tablas,0,Velu,-85.66428571
4/7/2016,tablas,0,Velv,-98.99285714
4/7/2016,tablas,1,Temp,12.55587755
4/7/2016,tablas,1,Sal,15134.9898
4/7/2016,tablas,1,Velu,-0.224489796
4/7/2016,tablas,1,Velv,7.979591837
4/7/2016,surigao,0,Temp,27.75880952
4/7/2016,surigao,0,Sal,14535.77381
4/7/2016,surigao,0,Velu,-529.9166667
4/7/2016,surigao,0,Velv,-148.5833333
4/7/2016,surigao,1,Temp,11.01479762
4/7/2016,surigao,1,Sal,14619.4881
4/7/2016,surigao,1,Velu,-3.011904762
4/7/2016,surigao,1,Velv,-2.988095238
4/7/2016,Mindoro,0,Temp,28.92304082
4/7/2016,Mindoro,0,Sal,14022.34694
4/7/2016,Mindoro,0,Velu,92.99319728
4/7/2016,Mindoro,0,Velv,-177.5238095
4/7/2016,Mindoro,1,Temp,7.677174603
4/7/2016,Mindoro,1,Sal,14725.2381
4/7/2016,Mindoro,1,Velu,-0.349206349
4/7/2016,Mindoro,1,Velv,-0.523809524
3/13/2016,Visayan,0,Temp,27.3675
3/13/2016,Visayan,0,Sal,14557.81429
3/13/2016,Visayan,0,Velu,-177.4214286
3/13/2016,Visayan,0,Velv,64.83571429
3/13/2016,southsibuyan,0,Temp,27.94976429
3/13/2016,southsibuyan,0,Sal,14523.67143
3/13/2016,southsibuyan,0,Velu,-112.3
3/13/2016,southsibuyan,0,Velv,64.9
3/13/2016,southsibuyan,1,Temp,16.25668831
3/13/2016,southsibuyan,1,Sal,16976
3/13/2016,southsibuyan,1,Velu,2.181818182
3/13/2016,southsibuyan,1,Velv,1.077922078
3/13/2016,sibuyan,0,Temp,27.84799286
3/13/2016,sibuyan,0,Sal,14516.33571
3/13/2016,sibuyan,0,Velu,-98.22142857
3/13/2016,sibuyan,0,Velv,73.49285714
3/13/2016,sibuyan,1,Temp,12.97822078
3/13/2016,sibuyan,1,Sal,15967.41558
3/13/2016,sibuyan,1,Velu,-0.090909091
3/13/2016,sibuyan,1,Velv,-0.675324675
3/13/2016,tablas,0,Temp,27.71876429
3/13/2016,tablas,0,Sal,14389.97857
3/13/2016,tablas,0,Velu,-49.01428571
3/13/2016,tablas,0,Velv,109.4928571
3/13/2016,tablas,1,Temp,12.451
3/13/2016,tablas,1,Sal,15009.92857
3/13/2016,tablas,1,Velu,-1.846938776
3/13/2016,tablas,1,Velv,20.81632653
3/13/2016,surigao,0,Temp,27.56283929
3/13/2016,surigao,0,Sal,14712.97024
3/13/2016,surigao,0,Velu,-432.6309524
3/13/2016,surigao,0,Velv,-79.26785714
3/13/2016,surigao,1,Temp,10.91110714
3/13/2016,surigao,1,Sal,14522.7381
3/13/2016,surigao,1,Velu,-1.702380952
3/13/2016,surigao,1,Velv,-16.71428571
3/13/2016,Mindoro,0,Temp,28.17238095
3/13/2016,Mindoro,0,Sal,13999.60544
3/13/2016,Mindoro,0,Velu,86.88435374
3/13/2016,Mindoro,0,Velv,-156.7142857
3/13/2016,Mindoro,1,Temp,7.391571429
3/13/2016,Mindoro,1,Sal,14653.68254
3/13/2016,Mindoro,1,Velu,-4.333333333
3/13/2016,Mindoro,1,Velv,-12.9047619
7/20/2017,Visayan,0,Temp,29.61883929
7/20/2017,Visayan,0,Sal,14149.82143
7/20/2017,Visayan,0,Velu,-2.942857143
7/20/2017,Visayan,0,Velv,67.16071429
7/20/2017,southsibuyan,0,Temp,29.25817857
7/20/2017,southsibuyan,0,Sal,13956.67857
7/20/2017,southsibuyan,0,Velu,-33.08928571
7/20/2017,southsibuyan,0,Velv,-1.010714286
7/20/2017,southsibuyan,1,Temp,11.72589098
7/20/2017,southsibuyan,1,Sal,15381.57143
7/20/2017,southsibuyan,1,Velu,-0.563909774
7/20/2017,southsibuyan,1,Velv,2.458646617
7/20/2017,sibuyan,0,Temp,29.84791071
7/20/2017,sibuyan,0,Sal,14132.75
7/20/2017,sibuyan,0,Velu,-6.635714286
7/20/2017,sibuyan,0,Velv,32.78571429
7/20/2017,sibuyan,1,Temp,8.711342857
7/20/2017,sibuyan,1,Sal,15322.75714
7/20/2017,sibuyan,1,Velu,-0.376190476
7/20/2017,sibuyan,1,Velv,1.180952381
7/20/2017,tablas,0,Temp,29.62395714
7/20/2017,tablas,0,Sal,13936.49286
7/20/2017,tablas,0,Velu,8.542857143
7/20/2017,tablas,0,Velv,102.0464286
7/20/2017,tablas,1,Temp,11.55964286
7/20/2017,tablas,1,Sal,14855.3254
7/20/2017,tablas,1,Velu,-0.785714286
7/20/2017,tablas,1,Velv,-3.738095238
7/20/2017,surigao,0,Temp,29.22465476
7/20/2017,surigao,0,Sal,14142.90774
7/20/2017,surigao,0,Velu,-281.6517857
7/20/2017,surigao,0,Velv,-188.5059524
7/20/2017,surigao,1,Temp,7.785559524
7/20/2017,surigao,1,Sal,14391.28571
7/20/2017,surigao,1,Velu,-0.702380952
7/20/2017,surigao,1,Velv,-2.992063492
7/20/2017,Mindoro,0,Temp,29.13093878
7/20/2017,Mindoro,0,Sal,13853.19388
7/20/2017,Mindoro,0,Velu,-120.6360544
7/20/2017,Mindoro,0,Velv,308.0238095
7/20/2017,Mindoro,1,Temp,8.034792208
7/20/2017,Mindoro,1,Sal,14907.98052
7/20/2017,Mindoro,1,Velu,2.876623377
7/20/2017,Mindoro,1,Velv,-4.551948052
10/30/2012,Visayan,0,Temp,29.13828571
10/30/2012,Visayan,0,Sal,14109.50714
10/30/2012,Visayan,0,Velu,-199.6
10/30/2012,Visayan,0,Velv,67.53571429
10/30/2012,southsibuyan,0,Temp,28.52815714
10/30/2012,southsibuyan,0,Sal,13901.42857
10/30/2012,southsibuyan,0,Velu,-102.1214286
10/30/2012,southsibuyan,0,Velv,121.3714286
10/30/2012,southsibuyan,1,Temp,9.389834586
10/30/2012,southsibuyan,1,Sal,14539.09774
10/30/2012,southsibuyan,1,Velu,0.789473684
10/30/2012,southsibuyan,1,Velv,2.180451128
10/30/2012,sibuyan,0,Temp,28.51393571
10/30/2012,sibuyan,0,Sal,14035.08571
10/30/2012,sibuyan,0,Velu,-256.6357143
10/30/2012,sibuyan,0,Velv,-11.09285714
10/30/2012,sibuyan,1,Temp,5.2512
10/30/2012,sibuyan,1,Sal,14386.7619
10/30/2012,sibuyan,1,Velu,2.704761905
10/30/2012,sibuyan,1,Velv,0.142857143
10/30/2012,tablas,0,Temp,27.89172857
10/30/2012,tablas,0,Sal,13962.81429
10/30/2012,tablas,0,Velu,-173.9642857
10/30/2012,tablas,0,Velv,-347.1
10/30/2012,tablas,1,Temp,10.5867563
10/30/2012,tablas,1,Sal,14659.63866
10/30/2012,tablas,1,Velu,-1.924369748
10/30/2012,tablas,1,Velv,-1.68907563
10/30/2012,surigao,0,Temp,28.77434524
10/30/2012,surigao,0,Sal,14125.36905
10/30/2012,surigao,0,Velu,-152.2916667
10/30/2012,surigao,0,Velv,-42.96428571
10/30/2012,surigao,1,Temp,-1.94012605
10/30/2012,surigao,1,Sal,14013.52941
10/30/2012,surigao,1,Velu,5.445378151
10/30/2012,surigao,1,Velv,-2.193277311
10/30/2012,Mindoro,0,Temp,28.60989796
10/30/2012,Mindoro,0,Sal,13311.85714
10/30/2012,Mindoro,0,Velu,-109.3061224
10/30/2012,Mindoro,0,Velv,11.89795918
10/30/2012,Mindoro,1,Temp,6.510306122
10/30/2012,Mindoro,1,Sal,14438.38776
10/30/2012,Mindoro,1,Velu,0.93877551
10/30/2012,Mindoro,1,Velv,11.12244898
12/5/2019,Visayan,0,Temp,28.46665714
12/5/2019,Visayan,0,Sal,14315.63661
12/5/2019,Visayan,0,Velu,-20.21071429
12/5/2019,Visayan,0,Velv,5.405357143
12/5/2019,southsibuyan,0,Temp,28.62949911
12/5/2019,southsibuyan,0,Sal,13792.36429
12/5/2019,southsibuyan,0,Velu,-37.89910714
12/5/2019,southsibuyan,0,Velv,-37.53035714
12/5/2019,southsibuyan,1,Temp,10.12095019
12/5/2019,southsibuyan,1,Sal,14583.61654
12/5/2019,southsibuyan,1,Velu,0.318609023
12/5/2019,southsibuyan,1,Velv,-2.607142857
12/5/2019,sibuyan,0,Temp,28.43369464
12/5/2019,sibuyan,0,Sal,14087.59286
12/5/2019,sibuyan,0,Velu,-79.17946429
12/5/2019,sibuyan,0,Velv,-68.5
12/5/2019,sibuyan,1,Temp,8.541090278
12/5/2019,sibuyan,1,Sal,14586.42857
12/5/2019,sibuyan,1,Velu,2.179563492
12/5/2019,sibuyan,1,Velv,0.498015873
12/5/2019,tablas,0,Temp,28.30501518
12/5/2019,tablas,0,Sal,13995.90446
12/5/2019,tablas,0,Velu,-49.37053571
12/5/2019,tablas,0,Velv,-151.3633929
12/5/2019,tablas,1,Temp,11.64926786
12/5/2019,tablas,1,Sal,14660.17575
12/5/2019,tablas,1,Velu,-1.181390977
12/5/2019,tablas,1,Velv,-9.337406015
12/5/2019,surigao,0,Temp,28.80918973
12/5/2019,surigao,0,Sal,14212.87202
12/5/2019,surigao,0,Velu,-204.4464286
12/5/2019,surigao,0,Velv,-191.9561012
12/5/2019,surigao,1,Temp,10.02431092
12/5/2019,surigao,1,Sal,14456.7395
12/5/2019,surigao,1,Velu,-14.26680672
12/5/2019,surigao,1,Velv,2.06092437
12/5/2019,Mindoro,0,Temp,28.48290816
12/5/2019,Mindoro,0,Sal,13468.79082
12/5/2019,Mindoro,0,Velu,80.31632653
12/5/2019,Mindoro,0,Velv,5.56377551
12/5/2019,Mindoro,1,Temp,6.488575893
12/5/2019,Mindoro,1,Sal,14494.51563
12/5/2019,Mindoro,1,Velu,4.738839286
12/5/2019,Mindoro,1,Velv,7.053571429
2/11/2020,Visayan,0,Temp,27.10740982
2/11/2020,Visayan,0,Sal,14395.24643
2/11/2020,Visayan,0,Velu,-196.6169643
2/11/2020,Visayan,0,Velv,27.23303571
2/11/2020,southsibuyan,0,Temp,26.84701786
2/11/2020,southsibuyan,0,Sal,14150.04107
2/11/2020,southsibuyan,0,Velu,-131.6928571
2/11/2020,southsibuyan,0,Velv,-5.267857143
2/11/2020,southsibuyan,1,Temp,9.803218985
2/11/2020,southsibuyan,1,Sal,14563.87782
2/11/2020,southsibuyan,1,Velu,2.417293233
2/11/2020,southsibuyan,1,Velv,-0.265977444
2/11/2020,sibuyan,0,Temp,26.49858482
2/11/2020,sibuyan,0,Sal,14274.61786
2/11/2020,sibuyan,0,Velu,-226.2258929
2/11/2020,sibuyan,0,Velv,-8.597321429
2/11/2020,sibuyan,1,Temp,8.300469246
2/11/2020,sibuyan,1,Sal,14533.26389
2/11/2020,sibuyan,1,Velu,0.280753968
2/11/2020,sibuyan,1,Velv,-0.455357143
2/11/2020,tablas,0,Temp,26.38351875
2/11/2020,tablas,0,Sal,14163.83571
2/11/2020,tablas,0,Velu,-136.6767857
2/11/2020,tablas,0,Velv,-148.8392857
2/11/2020,tablas,1,Temp,11.90134492
2/11/2020,tablas,1,Sal,14729.5968
2/11/2020,tablas,1,Velu,-1.904135338
2/11/2020,tablas,1,Velv,-16.35996241
2/11/2020,surigao,0,Temp,27.44661905
2/11/2020,surigao,0,Sal,14255.78943
2/11/2020,surigao,0,Velu,-527.5595238
2/11/2020,surigao,0,Velv,-296.5818452
2/11/2020,surigao,1,Temp,9.944838235
2/11/2020,surigao,1,Sal,14481.18803
2/11/2020,surigao,1,Velu,-24.3697479
2/11/2020,surigao,1,Velv,1.5
2/11/2020,Mindoro,0,Temp,27.72946088
2/11/2020,Mindoro,0,Sal,13760.23044
2/11/2020,Mindoro,0,Velu,-80.80357143
2/11/2020,Mindoro,0,Velv,73.85204082
2/11/2020,Mindoro,1,Temp,6.493852679
2/11/2020,Mindoro,1,Sal,14497.15625
2/11/2020,Mindoro,1,Velu,-2.122767857
2/11/2020,Mindoro,1,Velv,3.354910714
5/7/2015,Visayan,0,Temp,28.84525714
5/7/2015,Visayan,0,Sal,14434.81429
5/7/2015,Visayan,0,Velu,-167.9785714
5/7/2015,Visayan,0,Velv,20.57857143
5/7/2015,southsibuyan,0,Temp,29.27336429
5/7/2015,southsibuyan,0,Sal,14567.44286
5/7/2015,southsibuyan,0,Velu,-113.4285714
5/7/2015,southsibuyan,0,Velv,21.78571429
5/7/2015,southsibuyan,1,Temp,14.79523377
5/7/2015,southsibuyan,1,Sal,16467.49351
5/7/2015,southsibuyan,1,Velu,0.506493506
5/7/2015,southsibuyan,1,Velv,-7.311688312
5/7/2015,sibuyan,0,Temp,29.40406429
5/7/2015,sibuyan,0,Sal,14539.11429
5/7/2015,sibuyan,0,Velu,-80.42142857
5/7/2015,sibuyan,0,Velv,29.78571429
5/7/2015,sibuyan,1,Temp,11.49461039
5/7/2015,sibuyan,1,Sal,15432.4026
5/7/2015,sibuyan,1,Velu,-0.766233766
5/7/2015,sibuyan,1,Velv,-1.649350649
5/7/2015,tablas,0,Temp,29.11158571
5/7/2015,tablas,0,Sal,14449.8
5/7/2015,tablas,0,Velu,-46.24285714
5/7/2015,tablas,0,Velv,-96.20714286
5/7/2015,tablas,1,Temp,11.75936735
5/7/2015,tablas,1,Sal,14837.84694
5/7/2015,tablas,1,Velu,-1.316326531
5/7/2015,tablas,1,Velv,-4.418367347
5/7/2015,surigao,0,Temp,28.68019643
5/7/2015,surigao,0,Sal,14550.40476
5/7/2015,surigao,0,Velu,-331.8630952
5/7/2015,surigao,0,Velv,-229.9285714
5/7/2015,surigao,1,Temp,11.83278571
5/7/2015,surigao,1,Sal,14945.7619
5/7/2015,surigao,1,Velu,-0.869047619
5/7/2015,surigao,1,Velv,-5.011904762
5/7/2015,Mindoro,0,Temp,29.48236054
5/7/2015,Mindoro,0,Sal,14143.57143
5/7/2015,Mindoro,0,Velu,-62.76870748
5/7/2015,Mindoro,0,Velv,45.71428571
5/7/2015,Mindoro,1,Temp,8.477492063
5/7/2015,Mindoro,1,Sal,14868.01587
5/7/2015,Mindoro,1,Velu,1.206349206
5/7/2015,Mindoro,1,Velv,-14.26984127
12/10/2018,Visayan,0,Temp,28.1734375
12/10/2018,Visayan,0,Sal,14353.35982
12/10/2018,Visayan,0,Velu,-154.1571429
12/10/2018,Visayan,0,Velv,45.32589286
12/10/2018,southsibuyan,0,Temp,28.09074643
12/10/2018,southsibuyan,0,Sal,13678.01607
12/10/2018,southsibuyan,0,Velu,-119.9017857
12/10/2018,southsibuyan,0,Velv,11.58125
12/10/2018,southsibuyan,1,Temp,10.48286372
12/10/2018,southsibuyan,1,Sal,14627.44737
12/10/2018,southsibuyan,1,Velu,1.218045113
12/10/2018,southsibuyan,1,Velv,-1.07424812
12/10/2018,sibuyan,0,Temp,28.25967321
12/10/2018,sibuyan,0,Sal,14093.58214
12/10/2018,sibuyan,0,Velu,-172.3160714
12/10/2018,sibuyan,0,Velv,14.37767857
12/10/2018,sibuyan,1,Temp,8.853048669
12/10/2018,sibuyan,1,Sal,14654.52346
12/10/2018,sibuyan,1,Velu,-0.097126216
12/10/2018,sibuyan,1,Velv,0.161258321
12/10/2018,tablas,0,Temp,28.11741071
12/10/2018,tablas,0,Sal,13843.57143
12/10/2018,tablas,0,Velu,-122.2607143
12/10/2018,tablas,0,Velv,-94.99107143
12/10/2018,tablas,1,Temp,10.87906435
12/10/2018,tablas,1,Sal,14494.52648
12/10/2018,tablas,1,Velu,0.816577735
12/10/2018,tablas,1,Velv,12.43915232
12/10/2018,surigao,0,Temp,28.3191994
12/10/2018,surigao,0,Sal,14173.37054
12/10/2018,surigao,0,Velu,-293.7217262
12/10/2018,surigao,0,Velv,-136.65625
12/10/2018,surigao,1,Temp,8.809466387
12/10/2018,surigao,1,Sal,14269.02941
12/10/2018,surigao,1,Velu,-16.17436975
12/10/2018,surigao,1,Velv,3.955882353
12/10/2018,Mindoro,0,Temp,29.33352466
12/10/2018,Mindoro,0,Sal,13426.78401
12/10/2018,Mindoro,0,Velu,-19.14795918
12/10/2018,Mindoro,0,Velv,5.275510204
12/10/2018,Mindoro,1,Temp,6.371682511
12/10/2018,Mindoro,1,Sal,14491.9119
12/10/2018,Mindoro,1,Velu,5.194628456
12/10/2018,Mindoro,1,Velv,1.655601959
10/18/2012,Visayan,0,Temp,29.19668571
10/18/2012,Visayan,0,Sal,14016.30714
10/18/2012,Visayan,0,Velu,19.14285714
10/18/2012,Visayan,0,Velv,131.8214286
10/18/2012,southsibuyan,0,Temp,28.76617857
10/18/2012,southsibuyan,0,Sal,14025.1
10/18/2012,southsibuyan,0,Velu,55.77857143
10/18/2012,southsibuyan,0,Velv,34.52142857
10/18/2012,southsibuyan,1,Temp,9.343962406
10/18/2012,southsibuyan,1,Sal,14543.8797
10/18/2012,southsibuyan,1,Velu,0.947368421
10/18/2012,southsibuyan,1,Velv,0.105263158
10/18/2012,sibuyan,0,Temp,28.73963571
10/18/2012,sibuyan,0,Sal,14048.77143
10/18/2012,sibuyan,0,Velu,126.4285714
10/18/2012,sibuyan,0,Velv,91.36428571
10/18/2012,sibuyan,1,Temp,5.309914286
10/18/2012,sibuyan,1,Sal,14399.78095
10/18/2012,sibuyan,1,Velu,-0.447619048
10/18/2012,sibuyan,1,Velv,1.076190476
10/18/2012,tablas,0,Temp,28.49818571
10/18/2012,tablas,0,Sal,13940.54286
10/18/2012,tablas,0,Velu,120.2071429
10/18/2012,tablas,0,Velv,16.92142857
10/18/2012,tablas,1,Temp,10.58418487
10/18/2012,tablas,1,Sal,14640.20168
10/18/2012,tablas,1,Velu,0.352941176
10/18/2012,tablas,1,Velv,0.882352941
10/18/2012,surigao,0,Temp,28.90646429
10/18/2012,surigao,0,Sal,14144.7619
10/18/2012,surigao,0,Velu,135.077381
10/18/2012,surigao,0,Velv,-1.226190476
10/18/2012,surigao,1,Temp,-1.867798319
10/18/2012,surigao,1,Sal,14023.19328
10/18/2012,surigao,1,Velu,8.680672269
10/18/2012,surigao,1,Velv,0.319327731
10/18/2012,Mindoro,0,Temp,28.21378231
10/18/2012,Mindoro,0,Sal,13234.77551
