"date","lab","Milagrosmid_surface_elevation","Milagrosmid_water_temp_0","Milagrosmid_salinity_0","Milagrosmid_velocity_u_0","Milagrosmid_velocity_v_0","Milagrosmid_pr_wtr","Milagrosmid_precipitationCal","Milagrosright_surface_elevation","Milagrosright_water_temp_0","Milagrosright_salinity_0","Milagrosright_velocity_u_0","Milagrosright_velocity_v_0","Milagrosright_water_temp_100","Milagrosright_salinity_100","Milagrosright_velocity_u_100","Milagrosright_velocity_v_100","Milagrosleft_surface_elevation","Milagrosleft_water_temp_0","Milagrosleft_salinity_0","Milagrosleft_velocity_u_0","Milagrosleft_velocity_v_0","Milagrosleft_water_temp_100","Milagrosleft_salinity_100","Milagrosleft_velocity_u_100","Milagrosleft_velocity_v_100"
"2003-06-12",NA,688.571428571429,"14440.0714285714","10362.9220779221","1503.03246753247","2095.64285714286",42.1285705566406,0.0093088496796554,687.066666666667,"14555.8380952381","9512.39047619048","1373.42857142857","2062.64761904762","14569.8839285714","9171.59821428571","1300.41071428571","2019.26785714286",660.012987012987,"14452.3344155844","9706.26298701299","1332.31168831169","2096.32792207792","14508.7261904762","6658.58333333333","962.678571428571","2077.25"
"2003-06-19",NA,707.987012987013,"14295.1818181818","9868.75324675325","132.844155844156","0.0844155844155846",45.3999977111816,1.6354426463445,709.985714285714,"14500.219047619","9119.18095238095","227.17619047619","-22.6571428571429","14553.8571428571","8942.64285714286","-18.0357142857143","-95.1785714285714",685.928571428571,"14420.9025974026","9441.68181818182","105.107142857143","-13.1493506493506","14500.5714285714","7523.27380952381","-32","21.3928571428571"
"2003-06-26",NA,656.603896103896,"14191.3961038961","9590.49350649351","-63.9350649350649","41.0909090909091",45.7107162475586,0.239710695048173,645.928571428571,"14507.3714285714","8869.25714285714","-48.4857142857143","66.5428571428571","14551.4553571429","8499.03571428571","-24.8035714285714","-92.5",641.298701298701,"14343.5324675325","9139.22727272727","-166.461038961039","36.0162337662338","14488.0119047619","7063.95238095238","-16.6904761904762","13.5"
"2003-07-03",NA,663.435064935065,"14207.5844155844","9710.87012987013","-86.0584415584416","25.5974025974026",42.5964279174805,0.257650522142649,653.271428571429,"14511.3904761905","8742.88095238095","-78.7619047619048","83.652380952381","14535.7321428571","8283.86607142857","-25.4375","-88.1428571428571",657.909090909091,"14317.3961038961","9299.82792207792","-230.386363636364","41.5844155844156","14471.7380952381","7015.36904761905","-33.6190476190476","-14.5714285714286"
"2003-07-10",NA,658.896103896104,"14239.2077922078","9764.47402597403","-33.7272727272727","12.9090909090909",43.9214286804199,0.201448267946641,647.971428571429,"14461.8571428571","8641.52380952381","-21.7","61.0142857142857","14478.9821428571","8128.8125","-27.7142857142857","-99.6339285714286",645.159090909091,"14314.1720779221","9580.89935064935","-126.107142857143","24.5487012987013","14467.5476190476","6886.41666666667","-36.3095238095238","1.13095238095238"
"2003-07-17",NA,671.831168831169,"14233.525974026","10054.6688311688","-53.9090909090909","13.461038961039",44.6285705566406,0.115848331401745,660.609523809524,"14425.2142857143","9022.05238095238","-62.0476190476191","30.6904761904762","14430.1428571429","8348.23214285714","-23.0357142857143","-82.4196428571429",651.350649350649,"14309.2857142857","9714.5","-148.444805194805","50.9577922077922","14452.0476190476","6900.65476190476","-33.5714285714286","-44.0238095238095"
"2003-07-24",NA,751.506493506493,"14053.8571428571","10068.487012987","1491.25324675325","2062.31168831169",52.0642852783203,0.575823829571406,725.752380952381,"14376.2","8911.12857142857","1353.46666666667","2137.98571428571","14403.7321428571","8775.60714285714","1259.49107142857","1994.71428571429",709.704545454545,"14253.8928571429","9589.51298701299","1423.01623376623","2107.49350649351","14416.8452380952","7232.79761904762","1047.47619047619","2022.29761904762"
"2003-07-31",NA,710.37012987013,"14011.7987012987","10034.4285714286","-21.5909090909091","12.1623376623377",48.7821426391602,0.527569136023521,698.380952380952,"14373.8761904762","9120.7","-22.6952380952381","-51.3190476190476","14400.2589285714","8929.48214285714","-15.9107142857143","-105.553571428571",692.314935064935,"14200.5844155844","9620.73701298701","-129.600649350649","29.3084415584416","14374.1428571429","7231.41666666667","-32.6190476190476","20.4285714285714"
"2003-08-07",NA,732.727272727273,"13953.0064935065","9615.87012987013","76.0779220779221","28.2077922077922",51.7357139587402,0.321521064390739,723.47619047619,"14348.6380952381","8797.70476190476","128.12380952381","22.8619047619048","14376.375","8557.8125","-22.6696428571429","-104.991071428571",703.49025974026,"14177.5","9338.69480519481","35.8149350649351","45.2564935064935","14369.1547619048","6745.44047619048","-25.7619047619048","-16.5238095238095"
"2003-08-14",NA,710.831168831169,"14013.5454545455","9949.94805194805","28.6363636363636","21.6298701298701",46.375,0.0330553853263458,699.095238095238,"14343.6523809524","8897.49523809524","72.5238095238095","19.7238095238095","14401.5892857143","8539.67857142857","-25.8035714285714","-117.553571428571",695.594155844156,"14202.3896103896","9468.07467532467","-22.5779220779221","-5.83441558441558","14346.8214285714","7115.91666666667","-16.2380952380952","11.4404761904762"
