"date","lab","MatarianoBayin_surface_elevation","MatarianoBayin_water_temp_0","MatarianoBayin_salinity_0","MatarianoBayin_velocity_u_0","MatarianoBayin_velocity_v_0","MatarianoBayin_pr_wtr","MatarianoBayin_precipitationCal","MatarianoBayfar_surface_elevation","MatarianoBayfar_water_temp_0","MatarianoBayfar_salinity_0","MatarianoBayfar_velocity_u_0","MatarianoBayfar_velocity_v_0","MatarianoBayfar_water_temp_100","MatarianoBayfar_salinity_100","MatarianoBayfar_velocity_u_100","MatarianoBayfar_velocity_v_100"
"2009-07-30",FALSE,936.892857142857,"14178.2142857143","8998.46428571429","15.0714285714286","-47.75",53.8571434020996,0.496578022837639,937.535714285714,"14106.1428571429","9107.625","30.4285714285714","-137.607142857143","14643.3928571429","7206.67857142857","122.214285714286","-190.142857142857"
"2009-08-06",FALSE,901.25,"14416.8928571429","8631.35714285714","93.9642857142857","-0.964285714285712",60.2785720825195,0.164370980113745,901.464285714286,"14372.0357142857","9016.46428571429","203.428571428571","-108.035714285714","14914.6964285714","7232.08928571429","101.625","-273.357142857143"
"2009-08-13",FALSE,936.25,"14401.8928571429","9202.78571428571","1331.64285714286","2044.17857142857",50.0428581237793,0.565551489591599,926,"14298.1607142857","9210.41071428571","1421.14285714286","1874.58928571429","14919.0357142857","6930.57142857143","1014.96428571429","1991.46428571429"
"2009-08-20",FALSE,909,"14287.1071428571","9118.28571428571","-28.1071428571429","39.2142857142857",47.6107139587402,0.489704862236977,910.285714285714,"14223.3214285714","9115.19642857143","-80.9107142857143","152.035714285714","14844.0892857143","6672.51785714286","111.375","-163.232142857143"
"2009-08-27",FALSE,925.214285714286,"14351.1428571429","9356.32142857143","1350.21428571429","2032.10714285714",49.0142860412598,0.226482874713838,925.625,"14340.6964285714","9643.67857142857","1433.875","1900.51785714286","14629","6891.85714285714","1125.67857142857","1802.41071428571"
"2009-09-03",FALSE,886.928571428571,"14387.8571428571","9199.71428571429","1336.71428571429","2014.35714285714",50.7107124328613,0.133601594716311,876.642857142857,"14370.5357142857","9363.125","1450.64285714286","1772.80357142857","14687.3571428571","6373.875","1060.44642857143","1815.91071428571"
"2009-09-10",FALSE,924.678571428571,"14406.1785714286","8705.39285714286","99","-80.5357142857143",54.0642852783203,0.137351284734905,913.285714285714,"14347.2678571429","8908.125","237.517857142857","-398.732142857143","14679.8392857143","6513.08928571429","164.732142857143","-451.214285714286"
"2009-09-17",FALSE,901.714285714286,"14294.1428571429","8527.14285714286","40.1428571428571","-52.1428571428571",50.3785705566406,0.124882604926825,895.875,"14170.6785714286","8788.08928571429","77.7857142857143","-310.267857142857","14632.7142857143","6724.98214285714","184.446428571429","-365.071428571429"
"2009-09-24",FALSE,897.607142857143,"14180.2857142857","8727.10714285714","47.0714285714286","-48.3571428571429",51.8357162475586,0.46710916981101,891.25,"14194.7857142857","8960.60714285714","113.785714285714","-212.214285714286","14583.875","6275.39285714286","162.035714285714","-236.857142857143"
"2009-10-01",FALSE,867.464285714286,"14273.4285714286","8364.17857142857","47.5357142857143","-4.78571428571428",54.7999992370605,0.183175463229418,866.821428571429,"14199.5357142857","8756.5","84.625","-78.4464285714286","14663.5357142857","6353.10714285714","104.982142857143","-197.785714285714"
"2009-10-08",FALSE,842.535714285714,"14098.6785714286","8263.39285714286","2467.64285714286","4068.89285714286",52.7000007629395,0.297755032777786,841.946428571429,"14058.3214285714","8478.73214285714","2574.96428571429","4013.83928571429","14620.6428571429","6245.48214285714","1832.91071428571","4038.58928571429"
"2009-10-15",FALSE,730.25,"14297.2142857143","8089.21428571429","-8.35714285714286","2.39285714285714",53.0928573608398,0.370414525270462,723.785714285714,"14318.8214285714","8243.01785714286","-9.33928571428571","66.3928571428571","14539.1428571429","4980.92857142857","15.5714285714286","-53.9107142857143"
"2009-10-22",FALSE,735.928571428571,"14234.1071428571","8649","1204.28571428571","2041.92857142857",48.1749992370605,0.176304437220097,728.803571428571,"14233.7321428571","8821.39285714286","1266.33928571429","1957.5","14585.9821428571","4772.78571428571","669.178571428571","1995.66071428571"
"2009-10-29",FALSE,790.535714285714,"14305.7142857143","8593.28571428571","-11.9285714285714","25.6785714285714",42.0642852783203,0.0930545752344187,792.196428571429,"14268.6964285714","9025.25","-35.8571428571429","180.035714285714","14618.5892857143","5906.42857142857","65.6607142857143","-188.178571428571"
"2009-11-05",FALSE,721.25,"14336.25","8856.28571428571","-19.2142857142857","-34.7142857142857",46.8392868041992,0.780272483825684,710.410714285714,"14300.7142857143","8996.14285714286","68.4464285714286","-294.321428571429","14489.4285714286","4241","83.125","-360.910714285714"
"2009-11-12",FALSE,744.535714285714,"14238","8584","-100.392857142857","0.571428571428571",44.021427154541,0.0918236952275038,733.571428571429,"14236.9821428571","8806.73214285714","-116","-77.0535714285714","14619.25","5352.03571428571","37.5714285714286","-148.446428571429"
"2009-11-19",FALSE,716.321428571429,"14231.3571428571","8020.57142857143","-86.1071428571429","-11",44.5928573608398,0.456657446920872,705.142857142857,"14238.375","8347.03571428571","-124.589285714286","53.8928571428571","14438.9821428571","4321.07142857143","11.875","-147.875"
"2009-11-26",FALSE,776.464285714286,"14120.4285714286","8215.25","1122.5","1963.17857142857",47.4785690307617,1.32690095901489,757.089285714286,"14120.0178571429","8393.64285714286","1121.10714285714","1741.51785714286","14657.875","4623.80357142857","725.571428571429","1790.67857142857"
"2009-12-03",FALSE,746.214285714286,"14129.8571428571","8177.60714285714","-15.1428571428571","-61.3214285714286",43.25,0.0332199481781572,737.035714285714,"14200.9464285714","8450.89285714286","-23.6785714285714","-247.839285714286","14622.75","4738.05357142857","56.2857142857143","-258.232142857143"
"2009-12-10",FALSE,834.107142857143,"14307.3928571429","7711.39285714286","13.3571428571429","-132.321428571429",42.7035713195801,1.02288840711117,806.446428571429,"14465.2142857143","7760.07142857143","-8.78571428571429","-423.053571428571","14573.5892857143","5592.875","108.303571428571","-254.142857142857"
"2009-12-17",FALSE,761.857142857143,"14458.2857142857","7917.64285714286","-80.0714285714286","-1.10714285714286",45.3821449279785,1.11767056584358,748.446428571429,"14593.3214285714","8166.08928571429","-191.625","-3.28571428571428","14500.2857142857","5017.625","85.125","-269.857142857143"
"2009-12-24",FALSE,763.785714285714,"14504.0357142857","7535.57142857143","-103.785714285714","-40.7142857142857",43.5785713195801,0.0188599496614188,746.321428571429,"14648.4821428571","7742.16071428571","-199.089285714286","-105.857142857143","14513.5","5129.30357142857","76.875","-173.035714285714"
"2009-12-31",FALSE,741.285714285714,"14588.5714285714","7389.39285714286","965.535714285714","2080.25",40.2785720825195,0.163722060620785,727.303571428571,"14591.3571428571","7610.58928571429","968.803571428571","2036.51785714286","14613.125","4430.875","641.267857142857","1925.16071428571"
"2010-01-07",FALSE,722.714285714286,"14323.4285714286","7747.03571428571","-88.9642857142857","-12.9285714285714",45.125,1.00442738831043,707.392857142857,"14350.3214285714","7685.25","-143.589285714286","-111.839285714286","14716.1607142857","4064.10714285714","46.875","-242.482142857143"
"2010-01-14",FALSE,724.75,"14325.7142857143","7565.5","-59.5714285714286","-16.5357142857143",47.5999984741211,0.47659545391798,706.839285714286,"14436.6964285714","7602.17857142857","-60.7321428571429","-152.142857142857","14732.4642857143","4077.42857142857","95.125","-316.357142857143"
"2010-01-21",FALSE,784.035714285714,"14399.7857142857","7520.46428571429","-163.928571428571","2.21428571428572",49.5678558349609,1.80136206746101,767.089285714286,"14576.3392857143","7713.26785714286","-281.821428571429","-52.5178571428571","14771.125","5175.03571428571","33.625","-159.035714285714"
"2010-01-28",FALSE,750.892857142857,"14603.8571428571","7769.78571428571","994.857142857143","2143.03571428571",35.1678581237793,0.0159625897649676,752.839285714286,"14659.2142857143","8110.46428571429","920.696428571429","2257.89285714286","14913.9642857143","5385.83928571429","621.517857142857","2291.96428571429"
"2010-02-04",FALSE,724.071428571429,"14676.3214285714","7601.96428571429","-126.392857142857","58.8928571428571",36.0535697937012,0.01851061580237,718.142857142857,"14690.5178571429","7633.625","-233.482142857143","221.946428571429","14758.75","4843.69642857143","-40.1964285714286","122.482142857143"
"2010-02-11",FALSE,725.678571428571,"14644.6785714286","7345.35714285714","-111.178571428571","24",34.9500007629395,0.00563237181631848,714.571428571429,"14623.0892857143","7483.51785714286","-165.892857142857","231.410714285714","14757.8214285714","4636.05357142857","48.6964285714286","-178.214285714286"
"2010-02-18",FALSE,771.464285714286,"14613.7142857143","7562.96428571429","-74.1785714285714","-10",36.5464286804199,0.000137076858663931,756.410714285714,"14650.4642857143","7640.94642857143","-123.160714285714","-122.803571428571","14839.1964285714","5560.10714285714","105.607142857143","-241.767857142857"
"2010-02-25",FALSE,745.428571428571,"14638.2857142857","7551.25","-83.8571428571429","26.4642857142857",36.9500007629395,0.00344410014804453,737.571428571429,"14665.0357142857","7673.375","-128.446428571429","0.357142857142858","14815.625","4447.73214285714","37.8035714285714","-211.607142857143"
"2010-03-04",FALSE,775.785714285714,"14583.3214285714","7521.92857142857","-68.4285714285714","14.2857142857143",33.4178581237793,0.00293278627214022,761.892857142857,"14576.4107142857","7502.625","-115.678571428571","-18.4107142857143","14714.7142857143","4083.83928571429","59.1428571428571","-251.142857142857"
"2010-03-11",FALSE,790,"14566.1785714286","7756.82142857143","-51.5357142857143","20.6071428571429",33.3357162475586,0.00123139342758805,773.339285714286,"14561.6071428571","7852.21428571429","-53.1785714285714","-53.5892857142857","14693.4107142857","4309.375","77.6428571428571","-300.785714285714"
"2010-03-18",TRUE,758.321428571429,"14633.3214285714","7816.78571428571","-109.821428571429","22.8928571428571",38.2571449279785,0.0091878124512732,744.696428571429,"14683.1607142857","7845.625","-207","-55.8928571428571","14769.0535714286","4325.625","73.3928571428571","-285.232142857143"
"2010-03-25",TRUE,775.964285714286,"14657.8571428571","7881.17857142857","-92.1428571428571","-12.1428571428571",47.6499977111816,0.0638516657054424,760.232142857143,"14630.7857142857","7876.25","-179.071428571429","-120.625","14659.2678571429","3755.82142857143","103.910714285714","-394.339285714286"
"2010-04-01",TRUE,833.392857142857,"14577.9285714286","8003.5","1085.53571428571","2017.96428571429",53.2999992370605,0.75864277780056,820.196428571429,"14562.9285714286","7990.55357142857","1032.76785714286","1816.73214285714","14636.0535714286","6249.14285714286","776.410714285714","1898.23214285714"
"2010-04-08",TRUE,852.142857142857,"14543.7142857143","8248.64285714286","1106.53571428571","2027.42857142857",38.1107139587402,0.0839647930115461,829.357142857143,"14558.25","8019.64285714286","1043.91071428571","1858.41071428571","14712.9464285714","5826.89285714286","858.160714285714","1819.125"
"2010-04-15",TRUE,884.035714285714,"14531.0714285714","8339.71428571429","-75.1428571428571","-36.2142857142857",42.375,0.0701719131320715,852.375,"14506.9107142857","8263.46428571429","-77.3571428571429","-287.910714285714","14704.4821428571","5284.57142857143","149.107142857143","-489.892857142857"
"2010-04-22",TRUE,807.392857142857,"14422.3571428571","8166.21428571429","-92.4642857142857","-6.82142857142857",37.457145690918,0.0200691068312153,790.25,"14401.3214285714","8168.375","-117.321428571429","-145.732142857143","14737.7678571429","4440.41071428571","83.3392857142857","-386.142857142857"
"2010-04-29",TRUE,796.142857142857,"14357.7857142857","8567.75","-53.0714285714286","-23.5",44.2107124328613,0.366448186337948,781.785714285714,"14373.6071428571","8599.85714285714","1.83928571428571","-238.857142857143","14757.5","4650.05357142857","145.910714285714","-452.178571428571"
"2010-05-06",TRUE,841.142857142857,"14409.75","8774.32142857143","1219.10714285714","2073.10714285714",46.6392860412598,0.0392319848760962,828.910714285714,"14409.6607142857","8762.89285714286","1198.83928571429","2148.94642857143","14845.3392857143","5253.75","857.785714285714","1827.94642857143"
"2010-05-13",TRUE,869.821428571429,"14445.25","9182.71428571429","-82.9285714285714","26.7857142857143",44.3428573608398,0.0314862891100347,866.732142857143,"14442.3392857143","9328.42857142857","-140.714285714286","87.9821428571429","14871.7321428571","6393.57142857143","89.2321428571429","-165.303571428571"
"2010-05-20",TRUE,919.392857142857,"14445.5","9268.67857142857","-38.5","-28.0714285714286",38.7785720825195,0.0206974414177239,906.678571428571,"14419.2142857143","9388.28571428571","-72.3214285714286","-245.839285714286","14852.4642857143","6044.23214285714","122.696428571429","-393.446428571429"
"2010-05-27",TRUE,904.821428571429,"14426.25","9325.75","-21.4642857142857","12.75",40.6285705566406,0.0126667422009632,895.25,"14409.5714285714","9442.875","-13.9642857142857","-126.142857142857","14835.1428571429","6033.5","94.9285714285714","-351.535714285714"
"2010-06-03",TRUE,900.75,"14487.7857142857","9310.32142857143","-12.1785714285714","25.1785714285714",51.4535713195801,0.0498836538754404,888.946428571429,"14517.8035714286","9720.23214285714","17.4107142857143","-33.9107142857143","14640.3392857143","5735.80357142857","102.803571428571","-269.75"
"2010-06-10",TRUE,939.928571428571,"14550.1785714286","9591.60714285714","13.8928571428571","-15.7142857142857",48.7892875671387,0.00494862451159861,922.142857142857,"14502.0535714286","9787.5","87.5892857142857","-192.285714285714","14683.5714285714","6666.32142857143","208.660714285714","-347.142857142857"
"2010-06-17",TRUE,936.857142857143,"14453.75","9821.07142857143","-20.4285714285714","0",50.0285720825195,0.125937655568123,928.696428571429,"14415.4464285714","10055.7321428571","6.55357142857143","-156.964285714286","14730.75","7308.44642857143","227.928571428571","-318.660714285714"
"2010-06-24",TRUE,921.071428571429,"14368.6428571429","9818.92857142857","-31.1428571428571","17.5714285714286",52.2000007629395,0.306024014949799,918.482142857143,"14266.8392857143","10094.8392857143","-25.0357142857143","17.7321428571429","14741.4285714286","6961.25","182","-201.232142857143"
"2010-07-01",TRUE,947.642857142857,"14394.1071428571","9707.5","18.3214285714286","-12.8571428571429",49.6892852783203,0.16484173387289,946.285714285714,"14310.4642857143","9858.23214285714","-24.8571428571429","146.035714285714","14722.1071428571","6456.53571428571","158.232142857143","-209.125"
"2010-07-08",TRUE,925.107142857143,"14335.1785714286","9633.60714285714","-1.64285714285714","10.6785714285714",46.660717010498,0.134058693423867,925.392857142857,"14255.125","9726.32142857143","-41.5714285714286","105.607142857143","14723.3928571429","6094.21428571429","134.767857142857","-191.964285714286"
"2010-07-15",TRUE,925.321428571429,"14646.6428571429","9600.85714285714","-37.75","14.6428571428571",48.9749984741211,0.52599024772644,922.535714285714,"14627.5357142857","10076.9107142857","-118.875","308.964285714286","14932.3035714286","6914.91071428571","70.7857142857143","-163.160714285714"
"2010-07-22",TRUE,936.785714285714,"14874.6428571429","10254.1071428571","-44.4285714285714","34.8571428571429",49.5607147216797,0.211576670408249,933.071428571429,"14843.5892857143","10546.9107142857","-112.607142857143","116.053571428571","14951.8928571429","7282","101.678571428571","-181.035714285714"
"2010-07-29",TRUE,919.035714285714,"14874.3928571429","10097.25","-17.2857142857143","28.5714285714286",53.1857147216797,0.513310216367245,912.732142857143,"14805.9642857143","10280.1785714286","-15.5535714285714","63.9821428571429","14901.6785714286","6665.19642857143","130.517857142857","-199.642857142857"
"2010-08-05",TRUE,944.535714285714,"12592.1785714286","8597.25","11.8571428571429","-21.6428571428571",51.9571418762207,0.273498646914959,935.303571428571,"12458.1071428571","8621.46428571429","6.32142857142857","-97.2142857142857","12705.5714285714","6095.39285714286","119.75","-173.5"
"2010-08-12",TRUE,934.642857142857,"14578.3214285714","9416.14285714286","50","16.1071428571429",57.0607147216797,0.440980203449726,928.410714285714,"14550.6071428571","9724.5","85.8392857142857","25.4107142857143","14769.6428571429","6644.375","141.089285714286","-270.428571428571"
"2010-08-19",TRUE,908.678571428571,"14621.3928571429","9486.28571428571","-19.7142857142857","9.46428571428571",50.125,0.368595600128174,895.946428571429,"14642","9870.60714285714","16.8035714285714","-41.2142857142857","14732","6777.82142857143","155.5","-256.517857142857"
"2010-08-26",TRUE,927.178571428571,"14536.9642857143","9668.89285714286","17.5357142857143","-15.6785714285714",53.7000007629395,0.2042191401124,919.589285714286,"14519.9642857143","9958.80357142857","62.6607142857143","-152.625","14757.3928571429","6831.48214285714","147.196428571429","-282.946428571429"
"2010-09-02",TRUE,925.571428571429,"14413.8571428571","9362.75","1335.07142857143","2077.07142857143",51.3642845153809,0.144341921433806,919.571428571429,"14418.2678571429","9614.23214285714","1405.48214285714","2048.91071428571","14794.6071428571","7007.96428571429","1112.42857142857","1971.67857142857"
"2010-09-09",TRUE,891.142857142857,"14464.3571428571","9146.46428571429","-27.7857142857143","20",52.2892837524414,0.347297951579094,881.928571428571,"14439.1607142857","9485.51785714286","-37.4464285714286","116.482142857143","14718.4821428571","6347.17857142857","112","-213.857142857143"
"2010-09-16",TRUE,913.821428571429,"14484.1071428571","9514.53571428571","-22.9285714285714","4.35714285714286",46.3642845153809,0.293383587151766,905.821428571429,"14470.1964285714","9805.41071428571","-58.3035714285714","20.7142857142857","14802.1071428571","6951.30357142857","137.75","-149.446428571429"
"2010-09-23",TRUE,906.071428571429,"14502.5357142857","9696.96428571429","1369.17857142857","2089.53571428571",50.0428581237793,0.189558155834675,901.553571428571,"14495.9642857143","9888.07142857143","1382.46428571429","2101.57142857143","14867.0892857143","6698.69642857143","1123.32142857143","1965.28571428571"
"2010-09-30",TRUE,899.214285714286,"14458.2142857143","9923.5","3.42857142857143","-23.1785714285714",47.5035705566406,0.258426163345575,891.928571428571,"14401.8571428571","10176.1071428571","22.1607142857143","-74.625","14812.5178571429","6244.5","139.875","-283.875"
"2010-10-07",TRUE,897.75,"14453.8571428571","9563.35714285714","-20","-2.71428571428571",51,0.908795267343521,890.5,"14417.3214285714","9842.66071428571","-38.1607142857143","-46.0357142857143","14876.9285714286","6631.625","114.892857142857","-268.625"
"2010-10-14",TRUE,885.071428571429,"14391.6785714286","9503.46428571429","1361.75","2047.64285714286",51.0321426391602,0.4209945499897,875.857142857143,"14369.5357142857","9796.32142857143","1449.44642857143","1918.23214285714","14755.6964285714","6619.66071428571","1079.32142857143","1936.07142857143"
"2010-10-21",TRUE,911.142857142857,"14494.2857142857","9048.92857142857","65.4285714285714","-53.8928571428571",50.8250007629395,0.128336159512401,895.464285714286,"14449.7142857143","9389","118.767857142857","-273.160714285714","14771.0892857143","6683.375","154.035714285714","-384.571428571429"
"2010-10-28",TRUE,890.107142857143,"14595.8571428571","9354.75","-20.5357142857143","26.2142857142857",54.5964279174805,0.322075851261616,895.642857142857,"14562.7678571429","9731.03571428571","-76.4107142857143","317.464285714286","14893.9464285714","7322.21428571429","42.1964285714286","-45.0178571428571"
"2010-11-04",TRUE,929.214285714286,"14552.4642857143","9391.85714285714","1328.89285714286","2044.92857142857",51.1678581237793,1.04271534085274,922.339285714286,"14543.0892857143","9600.71428571429","1299.67857142857","2276","15043.4285714286","7549.07142857143","1138.26785714286","2031.23214285714"
"2010-11-11",TRUE,892.892857142857,"14473.7142857143","9130.42857142857","-61.25","-5.32142857142857",53.5571441650391,0.256030865013599,880.25,"14455.625","9391.57142857143","-68.7142857142857","-113.553571428571","14796.0892857143","7196.5","116.178571428571","-224.553571428571"
"2010-11-18",TRUE,845.357142857143,"14492.2142857143","9042.67857142857","-30.4285714285714","-18.6785714285714",48.2071418762207,0.932305485010147,829.714285714286,"14522.5","9407.625","-9.98214285714286","-109.232142857143","14865.25","6295.64285714286","131.125","-328.803571428571"
"2010-11-25",TRUE,872.321428571429,"14309.1428571429","9236.5","1330.32142857143","2023.17857142857",51.1607131958008,0.533295907080173,868.553571428571,"14301.75","9385.51785714286","1295.32142857143","1958.01785714286","14859.7321428571","6035.92857142857","1062.01785714286","1828.42857142857"
"2010-12-02",TRUE,928.107142857143,"14191.8571428571","9229.28571428571","-76.8214285714286","-3.57142857142857",46.8785705566406,0.330092892050743,929.660714285714,"14092.3392857143","9434.33928571429","-216.375","-57.3214285714286","14818.5714285714","6856.03571428571","110.446428571429","-164.553571428571"
"2010-12-09",TRUE,916.785714285714,"14160.7142857143","8857.07142857143","-98.4285714285714","-20.3928571428571",46.021427154541,0.549105152487755,914.035714285714,"14103.3214285714","9172.42857142857","-184.767857142857","-156.357142857143","14909.0892857143","7531.16071428571","116.464285714286","-201.482142857143"
"2010-12-16",TRUE,855.678571428571,"14224.1428571429","8952.07142857143","-54.8571428571429","45",54.2392845153809,0.64722466468811,860.107142857143,"14251.9285714286","9159.66071428571","-90.3035714285714","158.285714285714","14792.7321428571","6934.42857142857","81.7321428571429","-103.535714285714"
"2010-12-23",TRUE,849.928571428571,"14246.6428571429","8811.60714285714","-50.0714285714286","-19.0714285714286",44.1964302062988,0.289635695517063,847.303571428571,"14268.0892857143","8953.46428571429","-102.464285714286","2.39285714285714","14591.1071428571","6285.21428571429","128.482142857143","-164.160714285714"
"2010-12-30",TRUE,810.571428571429,"14267.8928571429","8567.5","-65.1785714285714","10.0714285714286",47.0535736083984,1.13282768428326,807.714285714286,"14272.3928571429","8747.32142857143","-123.339285714286","236.071428571429","14708.0892857143","6077.16071428571","32.9464285714286","-73.2142857142857"
