"","lon","lat","water_temp_10","date","day"
"3043",124.910740256819,9.83655236110876,29.848,2016-09-12,256
"3044",125.000571785231,9.83655236110876,29.7782857142857,2016-09-12,256
"3045",125.090403313643,9.83655236110876,29.8212857142857,2016-09-12,256
"3046",125.180234842055,9.83655236110876,29.8825714285714,2016-09-12,256
"3047",125.270066370467,9.83655236110876,29.8341428571429,2016-09-12,256
"3048",125.359897898879,9.83655236110876,29.8227142857143,2016-09-12,256
"3049",124.910740256819,9.5670577758729,27.77,2012-03-24,84
"3050",125.000571785231,9.5670577758729,27.6857142857143,2012-03-24,84
"3051",125.090403313643,9.5670577758729,27.6438571428571,2012-03-24,84
"3052",125.180234842055,9.5670577758729,27.5662857142857,2012-03-24,84
"3053",125.270066370467,9.5670577758729,27.4621428571429,2012-03-24,84
"3054",125.359897898879,9.5670577758729,27.2475714285714,2012-03-24,84
"3055",124.910740256819,9.65688930428486,27.7458571428571,2012-03-24,84
"3056",125.000571785231,9.65688930428486,27.7795714285714,2012-03-24,84
"3057",125.090403313643,9.65688930428486,27.7877142857143,2012-03-24,84
"3058",125.180234842055,9.65688930428486,27.7747142857143,2012-03-24,84
"3059",125.270066370467,9.65688930428486,27.7105714285714,2012-03-24,84
"3060",125.359897898879,9.65688930428486,27.5568571428571,2012-03-24,84
"3061",124.910740256819,9.74672083269681,27.6888571428571,2012-03-24,84
"3062",125.000571785231,9.74672083269681,27.746,2012-03-24,84
"3063",125.090403313643,9.74672083269681,27.7904285714286,2012-03-24,84
"3064",125.180234842055,9.74672083269681,27.8367142857143,2012-03-24,84
"3065",125.270066370467,9.74672083269681,27.8382857142857,2012-03-24,84
"3066",125.359897898879,9.74672083269681,27.7811428571429,2012-03-24,84
"3067",124.910740256819,9.83655236110876,27.6165714285714,2012-03-24,84
"3068",125.000571785231,9.83655236110876,27.6884285714286,2012-03-24,84
"3069",125.090403313643,9.83655236110876,27.7677142857143,2012-03-24,84
"3070",125.180234842055,9.83655236110876,27.8044285714286,2012-03-24,84
"3071",125.270066370467,9.83655236110876,27.8677142857143,2012-03-24,84
"3072",125.359897898879,9.83655236110876,27.8167142857143,2012-03-24,84
"3073",124.910740256819,9.5670577758729,29.0441428571429,2013-11-09,313
"3074",125.000571785231,9.5670577758729,29.075,2013-11-09,313
"3075",125.090403313643,9.5670577758729,29.067,2013-11-09,313
"3076",125.180234842055,9.5670577758729,29.0641428571429,2013-11-09,313
"3077",125.270066370467,9.5670577758729,29.0264285714286,2013-11-09,313
"3078",125.359897898879,9.5670577758729,28.9732857142857,2013-11-09,313
"3079",124.910740256819,9.65688930428486,29.1561428571429,2013-11-09,313
"3080",125.000571785231,9.65688930428486,29.179,2013-11-09,313
"3081",125.090403313643,9.65688930428486,29.1872857142857,2013-11-09,313
"3082",125.180234842055,9.65688930428486,29.1842857142857,2013-11-09,313
"3083",125.270066370467,9.65688930428486,29.1792857142857,2013-11-09,313
"3084",125.359897898879,9.65688930428486,29.1527142857143,2013-11-09,313
"3085",124.910740256819,9.74672083269681,29.2425714285714,2013-11-09,313
"3086",125.000571785231,9.74672083269681,29.2425714285714,2013-11-09,313
"3087",125.090403313643,9.74672083269681,29.2704285714286,2013-11-09,313
"3088",125.180234842055,9.74672083269681,29.243,2013-11-09,313
"3089",125.270066370467,9.74672083269681,29.1995714285714,2013-11-09,313
"3090",125.359897898879,9.74672083269681,29.1334285714286,2013-11-09,313
"3091",124.910740256819,9.83655236110876,29.1745714285714,2013-11-09,313
"3092",125.000571785231,9.83655236110876,29.153,2013-11-09,313
"3093",125.090403313643,9.83655236110876,29.2602857142857,2013-11-09,313
"3094",125.180234842055,9.83655236110876,29.2455714285714,2013-11-09,313
"3095",125.270066370467,9.83655236110876,29.141,2013-11-09,313
"3096",125.359897898879,9.83655236110876,29.0502857142857,2013-11-09,313
"3097",124.910740256819,9.5670577758729,28.2668571428571,2014-04-05,95
"3098",125.000571785231,9.5670577758729,28.3742857142857,2014-04-05,95
"3099",125.090403313643,9.5670577758729,28.3722857142857,2014-04-05,95
"3100",125.180234842055,9.5670577758729,28.337,2014-04-05,95
"3101",125.270066370467,9.5670577758729,28.3004285714286,2014-04-05,95
"3102",125.359897898879,9.5670577758729,28.1787142857143,2014-04-05,95
"3103",124.910740256819,9.65688930428486,28.0802857142857,2014-04-05,95
"3104",125.000571785231,9.65688930428486,28.2114285714286,2014-04-05,95
"3105",125.090403313643,9.65688930428486,28.2597142857143,2014-04-05,95
"3106",125.180234842055,9.65688930428486,28.1974285714286,2014-04-05,95
"3107",125.270066370467,9.65688930428486,28.1915714285714,2014-04-05,95
"3108",125.359897898879,9.65688930428486,28.1335714285714,2014-04-05,95
"3109",124.910740256819,9.74672083269681,27.916,2014-04-05,95
"3110",125.000571785231,9.74672083269681,28.0752857142857,2014-04-05,95
"3111",125.090403313643,9.74672083269681,28.1751428571429,2014-04-05,95
"3112",125.180234842055,9.74672083269681,28.1068571428571,2014-04-05,95
"3113",125.270066370467,9.74672083269681,28.1092857142857,2014-04-05,95
"3114",125.359897898879,9.74672083269681,28.1151428571429,2014-04-05,95
"3115",124.910740256819,9.83655236110876,27.9065714285714,2014-04-05,95
"3116",125.000571785231,9.83655236110876,28.0081428571429,2014-04-05,95
"3117",125.090403313643,9.83655236110876,28.1375714285714,2014-04-05,95
"3118",125.180234842055,9.83655236110876,28.0842857142857,2014-04-05,95
"3119",125.270066370467,9.83655236110876,28.0345714285714,2014-04-05,95
"3120",125.359897898879,9.83655236110876,28.1647142857143,2014-04-05,95
"3121",124.910740256819,9.5670577758729,28.1130714285714,2019-04-19,109
"3122",125.000571785231,9.5670577758729,28.1034642857143,2019-04-19,109
"3123",125.090403313643,9.5670577758729,28.0764821428571,2019-04-19,109
"3124",125.180234842055,9.5670577758729,28.0398928571429,2019-04-19,109
"3125",125.270066370467,9.5670577758729,27.9858035714286,2019-04-19,109
"3126",125.359897898879,9.5670577758729,27.8085714285714,2019-04-19,109
"3127",124.910740256819,9.65688930428486,28.0853571428571,2019-04-19,109
"3128",125.000571785231,9.65688930428486,28.0855357142857,2019-04-19,109
"3129",125.090403313643,9.65688930428486,28.0630892857143,2019-04-19,109
"3130",125.180234842055,9.65688930428486,28.0216964285714,2019-04-19,109
"3131",125.270066370467,9.65688930428486,27.9439464285714,2019-04-19,109
"3132",125.359897898879,9.65688930428486,27.76425,2019-04-19,109
"3133",124.910740256819,9.74672083269681,28.0168214285714,2019-04-19,109
"3134",125.000571785231,9.74672083269681,28.058375,2019-04-19,109
"3135",125.090403313643,9.74672083269681,28.0550357142857,2019-04-19,109
"3136",125.180234842055,9.74672083269681,28.0606964285714,2019-04-19,109
"3137",125.270066370467,9.74672083269681,28.045125,2019-04-19,109
"3138",125.359897898879,9.74672083269681,27.9872678571429,2019-04-19,109
"3139",124.910740256819,9.83655236110876,28.05475,2019-04-19,109
"3140",125.000571785231,9.83655236110876,28.1172321428571,2019-04-19,109
"3141",125.090403313643,9.83655236110876,28.0602321428571,2019-04-19,109
"3142",125.180234842055,9.83655236110876,28.0192678571429,2019-04-19,109
"3143",125.270066370467,9.83655236110876,28.0249642857143,2019-04-19,109
"3144",125.359897898879,9.83655236110876,28.1222857142857,2019-04-19,109
"3145",124.910740256819,9.5670577758729,29.2094285714286,2014-05-15,135
"3146",125.000571785231,9.5670577758729,29.1511428571429,2014-05-15,135
"3147",125.090403313643,9.5670577758729,29.232,2014-05-15,135
"3148",125.180234842055,9.5670577758729,29.2662857142857,2014-05-15,135
"3149",125.270066370467,9.5670577758729,29.3452857142857,2014-05-15,135
"3150",125.359897898879,9.5670577758729,29.276,2014-05-15,135
"3151",124.910740256819,9.65688930428486,28.9287142857143,2014-05-15,135
"3152",125.000571785231,9.65688930428486,28.8005714285714,2014-05-15,135
"3153",125.090403313643,9.65688930428486,28.8142857142857,2014-05-15,135
"3154",125.180234842055,9.65688930428486,28.8328571428571,2014-05-15,135
"3155",125.270066370467,9.65688930428486,28.9811428571429,2014-05-15,135
"3156",125.359897898879,9.65688930428486,29.105,2014-05-15,135
"3157",124.910740256819,9.74672083269681,29.0632857142857,2014-05-15,135
"3158",125.000571785231,9.74672083269681,28.7307142857143,2014-05-15,135
"3159",125.090403313643,9.74672083269681,28.6231428571429,2014-05-15,135
"3160",125.180234842055,9.74672083269681,28.5785714285714,2014-05-15,135
"3161",125.270066370467,9.74672083269681,28.6124285714286,2014-05-15,135
"3162",125.359897898879,9.74672083269681,28.6618571428571,2014-05-15,135
"3163",124.910740256819,9.83655236110876,29.3768571428571,2014-05-15,135
"3164",125.000571785231,9.83655236110876,28.8672857142857,2014-05-15,135
"3165",125.090403313643,9.83655236110876,28.8581428571429,2014-05-15,135
"3166",125.180234842055,9.83655236110876,28.7292857142857,2014-05-15,135
"3167",125.270066370467,9.83655236110876,28.5304285714286,2014-05-15,135
"3168",125.359897898879,9.83655236110876,28.4805714285714,2014-05-15,135
"3169",124.910740256819,9.5670577758729,27.9698571428571,2017-04-14,104
"3170",125.000571785231,9.5670577758729,27.9532142857143,2017-04-14,104
"3171",125.090403313643,9.5670577758729,27.9015714285714,2017-04-14,104
"3172",125.180234842055,9.5670577758729,27.8429285714286,2017-04-14,104
"3173",125.270066370467,9.5670577758729,27.7373571428571,2017-04-14,104
"3174",125.359897898879,9.5670577758729,27.5691428571429,2017-04-14,104
"3175",124.910740256819,9.65688930428486,27.9491428571429,2017-04-14,104
"3176",125.000571785231,9.65688930428486,27.9587857142857,2017-04-14,104
"3177",125.090403313643,9.65688930428486,27.9555714285714,2017-04-14,104
"3178",125.180234842055,9.65688930428486,27.9485,2017-04-14,104
"3179",125.270066370467,9.65688930428486,27.8650714285714,2017-04-14,104
"3180",125.359897898879,9.65688930428486,27.5902857142857,2017-04-14,104
"3181",124.910740256819,9.74672083269681,27.8604285714286,2017-04-14,104
"3182",125.000571785231,9.74672083269681,27.8500714285714,2017-04-14,104
"3183",125.090403313643,9.74672083269681,27.8405,2017-04-14,104
"3184",125.180234842055,9.74672083269681,27.9027142857143,2017-04-14,104
"3185",125.270066370467,9.74672083269681,27.9648571428571,2017-04-14,104
"3186",125.359897898879,9.74672083269681,27.7884285714286,2017-04-14,104
"3187",124.910740256819,9.83655236110876,27.8127857142857,2017-04-14,104
"3188",125.000571785231,9.83655236110876,27.765,2017-04-14,104
"3189",125.090403313643,9.83655236110876,27.7135714285714,2017-04-14,104
"3190",125.180234842055,9.83655236110876,27.7741428571429,2017-04-14,104
"3191",125.270066370467,9.83655236110876,27.9019285714286,2017-04-14,104
"3192",125.359897898879,9.83655236110876,27.8885,2017-04-14,104
"3193",124.910740256819,9.5670577758729,29.1951607142857,2019-10-18,291
"3194",125.000571785231,9.5670577758729,29.1514107142857,2019-10-18,291
"3195",125.090403313643,9.5670577758729,29.1241964285714,2019-10-18,291
"3196",125.180234842055,9.5670577758729,29.0911607142857,2019-10-18,291
"3197",125.270066370467,9.5670577758729,29.0523035714286,2019-10-18,291
"3198",125.359897898879,9.5670577758729,28.9730535714286,2019-10-18,291
"3199",124.910740256819,9.65688930428486,29.1923214285714,2019-10-18,291
"3200",125.000571785231,9.65688930428486,29.1503392857143,2019-10-18,291
"3201",125.090403313643,9.65688930428486,29.1266428571429,2019-10-18,291
"3202",125.180234842055,9.65688930428486,29.0997142857143,2019-10-18,291
"3203",125.270066370467,9.65688930428486,29.0717678571429,2019-10-18,291
"3204",125.359897898879,9.65688930428486,29.0065178571429,2019-10-18,291
"3205",124.910740256819,9.74672083269681,29.250375,2019-10-18,291
"3206",125.000571785231,9.74672083269681,29.1575535714286,2019-10-18,291
"3207",125.090403313643,9.74672083269681,29.1071785714286,2019-10-18,291
"3208",125.180234842055,9.74672083269681,29.05575,2019-10-18,291
"3209",125.270066370467,9.74672083269681,29.0193392857143,2019-10-18,291
"3210",125.359897898879,9.74672083269681,28.9933928571429,2019-10-18,291
"3211",124.910740256819,9.83655236110876,29.3464107142857,2019-10-18,291
"3212",125.000571785231,9.83655236110876,29.2444464285714,2019-10-18,291
"3213",125.090403313643,9.83655236110876,29.1696428571429,2019-10-18,291
"3214",125.180234842055,9.83655236110876,29.0790178571429,2019-10-18,291
"3215",125.270066370467,9.83655236110876,28.9994821428571,2019-10-18,291
"3216",125.359897898879,9.83655236110876,28.9838035714286,2019-10-18,291
"3217",124.910740256819,9.5670577758729,29.0155357142857,2019-09-10,253
"3218",125.000571785231,9.5670577758729,29.0671785714286,2019-09-10,253
"3219",125.090403313643,9.5670577758729,29.0901964285714,2019-09-10,253
"3220",125.180234842055,9.5670577758729,29.0885,2019-09-10,253
"3221",125.270066370467,9.5670577758729,29.0432678571429,2019-09-10,253
"3222",125.359897898879,9.5670577758729,29.0225357142857,2019-09-10,253
"3223",124.910740256819,9.65688930428486,29.0097678571429,2019-09-10,253
"3224",125.000571785231,9.65688930428486,29.0198571428571,2019-09-10,253
"3225",125.090403313643,9.65688930428486,29.0588571428571,2019-09-10,253
"3226",125.180234842055,9.65688930428486,29.089625,2019-09-10,253
"3227",125.270066370467,9.65688930428486,29.0550178571429,2019-09-10,253
"3228",125.359897898879,9.65688930428486,29.0180535714286,2019-09-10,253
"3229",124.910740256819,9.74672083269681,29.0571785714286,2019-09-10,253
"3230",125.000571785231,9.74672083269681,29.0173035714286,2019-09-10,253
"3231",125.090403313643,9.74672083269681,29.0218928571429,2019-09-10,253
"3232",125.180234842055,9.74672083269681,29.0703392857143,2019-09-10,253
"3233",125.270066370467,9.74672083269681,29.0727857142857,2019-09-10,253
