,date,Sal
934,6/28/2016,34.44485714
935,4/2/2014,34.41008929
936,12/26/2014,34.39275595
937,2/5/2017,34.26820833
938,4/14/2013,34.43939881
939,10/25/2016,34.30689286
940,8/22/2017,34.105875
941,12/8/2019,34.17748586
942,5/5/2015,34.56739286
943,7/11/2020,34.23737054
944,2/8/2019,34.30975595
945,12/22/2015,34.48720833
946,9/1/2017,34.06740179
947,12/27/2015,34.63805952
948,4/15/2018,34.27113194
949,11/1/2013,34.27210119
950,3/9/2014,34.38277381
951,10/13/2012,34.1856369
952,3/10/2021,34.25309598
953,4/27/2014,34.43707738
954,9/7/2014,34.438
955,6/29/2015,34.4625
956,9/8/2013,34.29614286
957,2/23/2012,33.9357619
958,1/7/2018,34.06735119
959,1/14/2012,34.00165476
960,6/10/2012,34.28182738
961,8/27/2015,34.45125595
962,9/24/2019,34.25674182
963,5/12/2013,34.35345
964,8/18/2019,34.20648958
965,5/1/2016,34.64225
966,7/29/2021,34.22748214
967,3/19/2016,34.72957143
968,9/6/2014,34.43891667
969,9/13/2015,34.44901786
970,3/21/2016,34.683125
971,2/11/2016,34.57884524
972,1/16/2012,34.00666667
973,12/21/2016,34.27192857
974,7/12/2020,34.23608557
975,10/29/2014,34.14770238
976,1/30/2013,34.1585119
977,10/26/2019,34.19491443
978,3/11/2014,34.39860119
979,11/29/2015,34.34735714
980,8/1/2018,34.28570238
981,11/14/2015,34.52964286
982,3/26/2015,34.54190278
983,1/4/2020,34.24467708
984,1/29/2021,34.1573006
985,10/5/2019,34.21971652
986,5/25/2015,34.61857738
987,11/19/2015,34.4787381
988,3/24/2012,34.11365476
989,4/21/2018,34.27159524
990,2/8/2016,34.59730952
991,2/3/2015,34.01984524
992,9/18/2019,34.23970908
993,1/21/2016,34.57833333
994,11/27/2017,33.94525
995,1/14/2021,34.1818311
996,1/29/2012,34.1305119
997,7/27/2015,34.35283333
998,9/5/2017,34.0751994
999,5/12/2015,34.5656369
1000,5/11/2012,34.38542857
1001,7/3/2019,34.21602679
1002,7/2/2020,34.23911458
1003,4/9/2020,34.35884896
1004,9/8/2013,34.29614286
1005,7/7/2015,34.36622024
1006,1/29/2017,34.38272222
1007,6/10/2020,34.28723438
1008,11/24/2017,33.90802976
1009,4/29/2013,34.38207143
1010,6/21/2018,34.20122619
1011,6/24/2021,34.25971131
1012,3/12/2013,34.4772619
1013,2/22/2019,34.3645186
1014,3/14/2012,34.18567262
1015,9/30/2018,34.14873735
1016,11/7/2016,34.40550595
1017,1/2/2020,34.21483631
1018,10/24/2017,34.02205952
1019,1/5/2014,34.45885119
1020,5/26/2013,34.3761369
1021,6/19/2018,34.18752976
1022,2/26/2019,34.38098661
1023,5/27/2013,34.37199405
1024,2/10/2012,33.92530952
1025,8/20/2016,34.35872024
1026,3/24/2019,34.3359628
1027,6/7/2013,34.37109524
1028,12/6/2016,34.41882143
1029,6/6/2014,34.54638095
1030,11/12/2018,34.15759014
1031,1/17/2013,34.13867857
1032,6/13/2021,34.23607738
1033,11/23/2018,34.15447098
1034,10/3/2017,34.01594792
1035,8/18/2021,34.25513839
1036,7/19/2013,34.23323214
1037,2/14/2018,34.21382738
1038,3/17/2016,34.75029167
1039,4/2/2018,34.33808929
1040,12/9/2013,34.219625
1041,6/25/2013,34.38071528
1042,7/20/2013,34.20764286
1043,2/23/2016,34.5700119
1044,6/29/2014,34.44201786
1045,10/5/2013,34.32235119
1046,12/15/2019,34.16561086
1047,8/20/2021,34.25201339
1048,4/20/2013,34.45034028
1049,6/10/2012,34.28182738
1050,3/26/2013,34.19189583
1051,9/16/2015,34.42564881
1052,10/11/2018,34.14712277
1053,8/25/2017,34.07883036
1054,12/5/2020,34.11546131
1055,8/11/2014,34.36065476
1056,9/7/2013,34.27272619
1057,3/17/2021,34.2458683
1058,7/1/2014,34.4287619
1059,2/4/2012,34.00597619
1060,11/9/2017,34.02489286
1061,7/9/2014,34.3067619
1062,6/8/2014,34.54444643
1063,9/29/2021,34.19103423
1064,1/30/2016,34.62714881
1065,5/23/2020,34.24850149
1066,7/19/2016,34.44548611
1067,8/18/2017,34.11809259
1068,12/10/2015,34.27995238
1069,10/25/2016,34.30689286
1070,9/10/2017,34.09661012
1071,12/27/2019,34.18188988
1072,6/11/2017,34.01220536
1073,9/28/2015,34.31574405
1074,12/28/2017,34.07735119
1075,11/25/2019,34.15902009
1076,6/8/2020,34.28388467
1077,1/21/2019,34.24958939
1078,1/22/2015,34.17929167
1079,10/6/2014,34.33445833
1080,11/24/2018,34.15039658
1081,12/17/2018,34.19023289
1082,10/21/2019,34.17821354
1083,8/25/2016,34.40195833
1084,8/30/2020,34.23012946
1085,9/5/2021,34.20513988
1086,9/3/2013,34.21510119
1087,2/4/2012,34.00597619
1088,2/9/2021,34.18745089
1089,1/31/2012,34.08930357
1090,4/5/2019,34.308
1091,11/8/2018,34.11719969
1092,1/22/2020,34.25116295
1093,3/10/2019,34.35595387
1094,12/4/2019,34.21948438
1095,1/13/2018,33.98495833
1096,6/3/2013,34.3240119
1097,11/12/2014,34.02281548
1098,3/24/2017,34.33533681
1099,9/24/2018,34.08168483
1100,7/30/2014,34.36327976
1101,8/5/2014,34.31868452
1102,12/10/2020,34.09909152
1103,8/17/2019,34.20954464
1104,2/20/2021,34.12703795
1105,1/23/2020,34.25526116
1106,6/27/2018,34.20971429
1107,11/6/2019,34.13756845
1108,11/2/2020,34.06611384
1109,1/23/2017,34.45425
1110,1/24/2020,34.25920685
1111,5/15/2012,34.31447024
1112,5/20/2017,34.22480335
1113,5/14/2016,34.786625
1114,6/25/2021,34.26226414
1115,9/7/2015,34.41242857
1116,8/10/2016,34.34433929
1117,8/24/2013,34.282125
1118,4/27/2021,34.19665104
1119,1/8/2020,34.27508557
1120,1/12/2018,33.98128571
1121,2/2/2012,34.0360119
1122,6/25/2017,34.04077083
1123,9/3/2014,34.4051131
1124,12/23/2020,34.15632366
1125,7/23/2012,34.24135714
1126,2/4/2014,34.45655952
1127,10/18/2012,34.14967857
1128,10/20/2015,34.44915476
1129,11/20/2013,34.11469643
1130,4/17/2016,34.54441667
1131,1/26/2014,34.53466071
1132,12/16/2015,34.42914881
1133,9/14/2015,34.44619643
1134,8/22/2016,34.36206548
1135,9/6/2019,34.18534524
1136,6/27/2020,34.2546369
1137,7/12/2017,34.1809256
1138,10/6/2020,34.17556027
1139,8/17/2019,34.20954464
1140,8/23/2018,34.26082143
1141,5/2/2020,34.26724777
1142,3/10/2013,34.46085714
1143,1/25/2021,34.13978869
1144,9/14/2016,34.60852381
1145,12/13/2014,34.28963095
1146,10/25/2018,34.10873884
1147,7/27/2013,34.1827381
1148,9/25/2015,34.31098611
1149,10/16/2016,34.34360833
1150,1/24/2016,34.624875
1151,10/14/2014,34.21065476
1152,7/19/2020,34.23824479
1153,12/27/2015,34.63805952
1154,7/18/2014,34.368875
1155,4/23/2014,34.45658929
1156,2/10/2015,34.18232738
1157,8/27/2015,34.45125595
1158,9/21/2018,34.08785417
1159,8/2/2020,34.19595982
1160,1/29/2012,34.1305119
1161,7/26/2015,34.3570119
1162,7/3/2016,34.49296429
1163,1/19/2020,34.25511756
1164,10/9/2019,34.19151711
1165,11/22/2015,34.52735119
1166,8/24/2019,34.20931622
1167,1/10/2016,34.47477976
1168,2/9/2015,34.15102976
1169,12/27/2019,34.18188988
1170,5/31/2014,34.50343452
1171,6/3/2015,34.58067857
1172,7/25/2018,34.20260119
1173,9/15/2014,34.39884524
1174,1/29/2018,34.17492857
1175,10/28/2014,34.15347619
1176,11/13/2016,34.2931131
1177,11/3/2015,34.70343452
1178,10/25/2012,34.17094048
1179,6/27/2020,34.2546369
1180,3/26/2020,34.35039063
1181,5/26/2012,34.27388095
1182,11/29/2016,34.32410119
1183,6/5/2019,34.36917708
1184,8/14/2019,34.21063095
1185,12/16/2019,34.1710067
1186,2/14/2015,34.30092857
1187,4/8/2017,34.26736905
1188,8/15/2012,34.2993869
1189,5/25/2012,34.27308929
1190,3/15/2020,34.36978943
1191,10/13/2014,34.22315476
1192,3/13/2017,34.39148512
1193,12/24/2012,34.300625
1194,4/16/2021,34.21163616
1195,2/5/2020,34.25528199
1196,8/6/2021,34.2139881
1197,11/4/2020,34.07385938
1198,11/17/2012,34.07480952
1199,9/21/2018,34.08785417
1200,7/29/2021,34.22748214
1201,1/2/2021,34.13379539
1202,8/8/2012,34.24126786
1203,5/20/2021,34.26077232
1204,2/23/2019,34.3666622
1205,8/27/2016,34.447375
1206,6/4/2021,34.26970982
1207,5/18/2018,34.38317262
1208,12/18/2020,34.07850595
1209,7/8/2013,34.363125
1210,6/18/2017,34.06072321
1211,12/29/2012,34.38626786
1212,8/2/2015,34.34869048
1213,3/12/2019,34.35634896
1214,4/9/2019,34.30560491
1215,6/11/2014,34.52071429
1216,2/6/2016,34.59542857
1217,9/27/2014,34.29179762
1218,4/18/2019,34.31313244
1219,2/28/2014,34.31475595
1220,5/13/2014,34.51741667
1221,2/25/2013,34.15673214
1222,12/26/2015,34.596
1223,3/1/2021,34.15594866
1224,2/15/2018,34.22547619
1225,9/7/2016,34.54664881
1226,8/19/2013,34.19804762
1227,9/20/2018,34.12092045
1228,3/25/2012,34.11713095
1229,1/8/2018,34.04571429
1230,11/11/2020,34.11421726
1231,3/28/2016,34.51849405
1232,9/14/2021,34.23449777
1233,6/20/2020,34.25868229
1234,5/22/2015,34.60927381
1235,1/19/2015,34.13859524
1236,7/3/2013,34.39993333
1237,12/29/2018,34.12783705
1238,10/13/2012,34.1856369
1239,7/8/2019,34.17930878
1240,8/20/2021,34.25201339
1241,2/24/2020,34.27792411
1242,5/14/2019,34.30038561
1243,8/20/2020,34.20057143
1244,8/18/2015,34.42742262
1245,5/15/2017,34.25464236
1246,5/27/2014,34.48016667
1247,12/8/2020,34.11865774
1248,7/31/2019,34.19266964
1249,2/8/2014,34.3372619
1250,7/7/2019,34.18636086
1251,5/17/2020,34.24724405
1252,9/13/2012,34.08757143
1253,6/24/2012,34.28644048
1254,6/13/2018,34.15296429
1255,10/12/2015,34.22964286
1256,9/30/2020,34.1912314
1257,8/8/2013,34.14015972
1258,11/21/2013,34.11795238
1259,11/13/2016,34.2931131
1260,9/2/2016,34.53794643
1261,8/26/2016,34.4192381
1262,9/17/2018,34.16451786
1263,10/26/2016,34.30149405
1264,9/30/2018,34.14873735
1265,12/9/2018,34.17832143
1266,9/10/2013,34.32589881
1267,2/20/2019,34.36199182
1268,11/15/2018,34.19657619
1269,4/9/2018,34.31804861
1270,4/18/2014,34.40323611
1271,1/2/2014,34.51875
1272,2/21/2019,34.36277232
1273,11/22/2012,34.11160714
1274,10/16/2014,34.19192262
1275,11/6/2013,34.24010714
1276,10/30/2020,34.07353381
1277,9/19/2014,34.31617857
1278,4/9/2018,34.31804861
1279,10/6/2019,34.21203869
1280,3/2/2021,34.16381696
1281,2/21/2015,34.5033869
1282,8/25/2012,34.26208333
1283,7/9/2012,34.31411905
1284,6/6/2014,34.54638095
1285,8/4/2012,34.27177976
1286,6/15/2016,34.6093631
1287,3/5/2016,34.52027381
1288,2/11/2016,34.57884524
1289,2/27/2015,34.5882619
1290,4/27/2013,34.38833333
1291,1/30/2019,34.2675997
1292,3/16/2014,34.42634524
1293,11/15/2012,34.08452381
1294,9/21/2019,34.24317857
1295,12/31/2020,34.1592686
1296,3/7/2020,34.28108557
1297,5/11/2012,34.38542857
1298,9/20/2015,34.35738194
1299,1/10/2015,34.30707738
1300,10/30/2017,34.0664537
1301,4/23/2017,34.07759226
1302,12/19/2012,34.39314286
1303,2/2/2020,34.25298884
1304,7/18/2019,34.2322872
1305,11/30/2018,34.10699256
1306,10/30/2015,34.64614881
1307,9/8/2014,34.42964286
1308,5/31/2021,34.30470833
1309,3/25/2020,34.35609524
1310,11/8/2018,34.11719969
1311,2/28/2012,34.05495833
1312,5/18/2017,34.23355449
1313,11/22/2015,34.52735119
1314,11/30/2017,34.05838889
1315,11/22/2014,34.10471429
1316,7/12/2013,34.42860119
1317,2/13/2013,34.13389286
1318,4/8/2012,34.17532143
1319,3/26/2015,34.54190278
1320,5/17/2015,34.60520238
1321,9/5/2016,34.52410714
1322,6/2/2015,34.58972619
1323,3/24/2019,34.3359628
1324,12/6/2015,34.34655357
1325,12/10/2014,34.30399405
1326,10/1/2018,34.15520089
1327,9/23/2019,34.24946875
1328,7/29/2015,34.32991667
1329,6/25/2017,34.04077083
1330,10/9/2014,34.29635714
1331,4/30/2019,34.33600074
1332,1/13/2021,34.18083185
1333,6/19/2021,34.2387247
1334,12/9/2013,34.219625
1335,12/7/2020,34.12149702
1336,9/24/2018,34.08168483
1337,4/7/2017,34.27501786
1338,4/1/2019,34.32838095
1339,7/18/2019,34.2322872
1340,8/31/2017,34.06152976
1341,3/27/2018,34.26542262
1342,2/13/2018,34.19832143
1343,8/9/2015,34.4334881
1344,7/8/2018,34.22122024
1345,10/25/2018,34.10873884
1346,5/15/2017,34.25464236
1347,7/8/2016,34.51047024
1348,11/26/2015,34.4710119
1349,5/16/2019,34.31073735
1350,1/25/2014,34.51901786
1351,12/13/2014,34.28963095
1352,7/2/2014,34.4230119
1353,8/3/2021,34.23190923
1354,7/6/2018,34.21304167
1355,4/20/2021,34.193
1356,6/8/2017,34.01402976
1357,4/17/2014,34.38127778
1358,2/18/2019,34.35499479
1359,7/31/2021,34.22985342
1360,9/3/2019,34.2131808
1361,7/6/2014,34.36599405
1362,7/5/2015,34.35353571
1363,12/5/2015,34.36000595
1364,3/10/2021,34.25309598
1365,8/15/2013,34.1999881
1366,5/5/2014,34.43730357
1367,11/24/2019,34.1422381
1368,4/19/2018,34.26419048
1369,1/14/2013,34.14028571
1370,8/20/2021,34.25201339
1371,8/25/2015,34.45960714
1372,12/4/2013,34.17679762
1373,3/24/2017,34.33533681
1374,12/3/2016,34.35033333
1375,7/11/2016,34.48030952
1376,12/10/2016,34.34266667
1377,1/3/2016,34.70511905
1378,1/5/2021,34.13790253
1379,1/12/2018,33.98128571
1380,7/11/2021,34.25468899
1381,6/4/2012,34.31890476
1382,3/26/2013,34.19189583
1383,12/27/2019,34.18188988
1384,11/20/2014,34.06075595
1385,10/25/2016,34.30689286
1386,6/11/2014,34.52071429
1387,9/19/2016,34.56790278
1388,4/12/2018,34.28136111
1389,11/27/2013,34.1542381
1390,7/18/2020,34.23711086
1391,9/16/2018,34.14816667
1392,2/17/2014,34.3293631
1393,6/5/2021,34.25914807
1394,12/13/2017,34.28603571
1395,12/26/2013,34.41733333
1396,11/25/2016,34.30576786
1397,2/13/2015,34.27703571
1398,6/19/2015,34.51327381
1399,12/7/2014,34.31172619
1400,11/14/2015,34.52964286
1401,7/26/2015,34.3570119
1402,6/14/2015,34.45755357
1403,4/29/2019,34.33816964
1404,8/5/2013,34.16994444
1405,6/25/2021,34.26226414
1406,8/31/2021,34.20742039
1407,12/12/2019,34.13804539
1408,2/1/2015,34.02777976
1409,3/22/2016,34.6504881
1410,7/25/2012,34.2594881
1411,10/12/2014,34.2410119
1412,7/30/2016,34.4917381
1413,12/3/2020,34.12197619
1414,9/5/2020,34.21518899
1415,1/18/2021,34.1677753
1416,12/28/2016,34.57799405
1417,9/2/2021,34.20149851
1418,12/23/2016,34.39913095
1419,12/15/2012,34.36157738
1420,6/19/2018,34.18752976
1421,11/11/2016,34.32841667
1422,11/15/2016,34.27538095
1423,9/10/2020,34.18986384
1424,10/25/2014,34.13111905
1425,12/22/2012,34.33690476
1426,5/1/2021,34.15354464
1427,3/1/2021,34.15594866
1428,8/13/2020,34.23498586
1429,12/23/2015,34.501
1430,9/13/2014,34.39513095
1431,3/13/2012,34.1871131
1432,2/9/2021,34.18745089
1433,7/18/2015,34.35166071
1434,1/22/2014,34.43727976
1435,6/29/2012,34.34207143
1436,6/2/2016,34.62111905
1437,12/30/2013,34.546875
1438,12/14/2020,34.04411235
1439,10/28/2019,34.19069866
1440,5/1/2015,34.56971429
1441,3/13/2014,34.42404762
1442,9/1/2013,34.25843452
1443,1/7/2012,33.96234524
1444,3/19/2014,34.35430357
1445,10/30/2016,34.37263095
1446,8/11/2013,34.17554762
1447,4/10/2017,34.23217857
1448,11/26/2017,33.91871528
1449,5/18/2014,34.47829762
1450,2/26/2019,34.38098661
1451,6/17/2013,34.35191071
1452,7/16/2017,34.17797619
1453,2/10/2014,34.30374405
1454,6/30/2018,34.19677381
1455,4/27/2014,34.43707738
1456,9/5/2012,34.11929167
1457,5/20/2020,34.24309077
1458,8/20/2014,34.47184524
1459,5/1/2015,34.56971429
1460,10/12/2013,34.33679167
1461,9/15/2013,34.24429762
1462,6/25/2013,34.38071528
1463,4/30/2019,34.33600074
1464,4/4/2021,34.25981399
1465,7/25/2019,34.19251488
1466,9/13/2012,34.08757143
1467,5/26/2021,34.27290476
1468,12/31/2016,34.52855952
1469,4/15/2017,34.16328274
1470,1/3/2020,34.2312567
1471,10/1/2014,34.35130357
1472,12/18/2018,34.19118452
1473,2/20/2021,34.12703795
1474,12/27/2018,34.14023512
1475,6/11/2016,34.62807738
1476,7/10/2017,34.16607738
1477,9/17/2012,34.04379762
1478,12/6/2014,34.30268452
1479,9/12/2017,34.09872619
1480,8/17/2014,34.42782143
1481,4/16/2018,34.26911905
1482,9/17/2014,34.37202976
1483,2/21/2018,34.20409524
1484,8/19/2013,34.19804762
1485,7/17/2018,34.15110119
1486,5/15/2012,34.31447024
1487,7/14/2012,34.251125
1488,4/9/2017,34.25288988
1489,2/18/2015,34.39967262
1490,6/6/2020,34.27964658
1491,12/21/2014,34.29482738
1492,8/28/2019,34.23102827
1493,2/21/2019,34.36277232
1494,8/14/2016,34.3505119
1495,3/20/2015,34.47427778
1496,3/1/2015,34.53522619
1497,3/13/2020,34.34799628
1498,7/3/2019,34.21602679
1499,3/20/2017,34.38170513
1500,10/19/2015,34.41563095
1501,3/26/2015,34.54190278
1502,1/10/2012,34.01521429
1503,4/12/2012,34.17615476
1504,12/17/2019,34.17142336
1505,9/8/2018,34.13876786
1506,1/13/2013,34.13338095
1507,11/26/2015,34.4710119
1508,6/25/2017,34.04077083
1509,10/11/2020,34.17853051
1510,1/29/2016,34.6362381
1511,10/7/2016,34.4283869
1512,8/16/2017,34.1206
1513,12/29/2015,34.67919048
1514,5/16/2017,34.24267535
1515,7/28/2020,34.20801339
1516,5/25/2014,34.46772024
1517,6/18/2020,34.25724777
1518,5/16/2016,34.78830357
1519,3/30/2015,34.59174306
1520,1/1/2019,34.10259077
1521,6/30/2019,34.24666515
1522,8/9/2016,34.35244643
1523,8/20/2014,34.47184524
1524,10/17/2018,34.13968899
1525,4/20/2014,34.44722917
1526,1/4/2019,34.10113914
1527,8/20/2014,34.47184524
1528,2/21/2019,34.36277232
1529,7/3/2012,34.35121429
1530,5/13/2020,34.2483244
1531,4/23/2021,34.21291146
1532,7/15/2016,34.41276786
1533,3/15/2013,34.40432738
1534,9/8/2016,34.56633333
1535,3/12/2019,34.35634896
1536,5/31/2020,34.2769375
1537,1/28/2017,34.38239583
1538,12/31/2016,34.52855952
1539,8/9/2017,34.176675
1540,8/11/2021,34.21589137
1541,12/11/2013,34.25492857
1542,3/31/2019,34.33320313
1543,4/5/2017,34.29263393
1544,1/19/2021,34.16793973
1545,3/3/2012,34.09897024
1546,5/10/2016,34.75167262
1547,7/17/2017,34.17080952
1548,6/30/2014,34.43447024
1549,5/27/2019,34.31678125
1550,10/5/2015,34.19882143
1551,9/7/2017,34.08491071
1552,4/4/2019,34.30943899
1553,3/27/2019,34.33013318
1554,9/9/2019,34.17509449
1555,1/17/2020,34.2641183
1556,11/25/2013,34.14230952
1557,5/10/2017,34.25641667
1558,1/26/2016,34.6267619
1559,12/16/2018,34.18673289
1560,10/26/2018,34.12083482
1561,10/23/2014,34.12170238
1562,8/9/2020,34.23826935
1563,11/16/2013,34.10767361
1564,4/1/2014,34.41967262
1565,10/18/2021,34.19365551
1566,11/25/2017,33.91352976
1567,7/26/2017,34.13933036
1568,1/31/2017,34.37674306
1569,2/23/2021,34.16014881
1570,11/27/2019,34.18346205
1571,9/10/2021,34.19475149
1572,12/9/2013,34.219625
1573,3/4/2021,34.18827455
1574,2/17/2019,34.34931548
1575,8/6/2012,34.25033333
1576,8/20/2012,34.31878571
1577,8/11/2013,34.17554762
1578,5/1/2018,34.31210119
1579,12/5/2014,34.29730357
1580,11/18/2016,34.26910714
1581,6/26/2017,34.04524107
1582,8/13/2019,34.20832813
1583,11/3/2016,34.44159524
1584,9/1/2020,34.22510565
1585,4/12/2017,34.2065744
1586,9/8/2019,34.17930804
1587,7/24/2019,34.19801339
1588,9/30/2019,34.26594717
1589,7/30/2017,34.11488889
1590,12/31/2012,34.41481548
1591,4/19/2016,34.55072024
1592,9/16/2016,34.58836806
1593,2/5/2015,34.03648214
1594,5/7/2018,34.26034028
1595,3/21/2012,34.12561905
1596,1/27/2018,34.20726786
1597,1/5/2017,34.51454167
1598,11/3/2019,34.15854464
1599,4/9/2014,34.37392262
1600,1/21/2019,34.24958939
1601,10/18/2016,34.32445
1602,3/25/2016,34.56193452
1603,8/31/2017,34.06152976
1604,10/2/2014,34.35325595
1605,2/18/2020,34.29134896
1606,3/13/2019,34.3567686
1607,9/27/2013,34.31804167
1608,6/24/2014,34.45516667
1609,11/28/2013,34.15778571
1610,3/18/2015,34.45534722
1611,9/12/2020,34.18783929
1612,5/2/2014,34.42914286
1613,11/16/2020,34.11508854
1614,3/20/2015,34.47427778
1615,3/8/2019,34.36199107
1616,7/25/2012,34.2594881
1617,1/3/2013,34.33594048
1618,5/11/2018,34.26478571
1619,11/9/2016,34.36675
1620,7/21/2015,34.36420238
1621,2/11/2018,34.17588095
1622,5/30/2012,34.29016071
1623,9/26/2013,34.3194881
1624,1/11/2016,34.45497024
1625,2/2/2014,34.5219881
1626,2/13/2020,34.26975149
1627,12/19/2015,34.46005357
1628,6/24/2014,34.45516667
1629,3/25/2019,34.33112798
1630,11/7/2019,34.13069643
1631,10/6/2014,34.33445833
1632,12/9/2017,34.2674881
1633,5/28/2020,34.2710997
1634,4/28/2020,34.27295685
1635,9/19/2012,34.04071429
1636,10/28/2017,34.0778287
1637,9/20/2019,34.24460789
1638,2/10/2020,34.25772619
1639,10/21/2012,34.15556548
1640,11/10/2019,34.10269048
1641,12/23/2017,34.17320833
1642,12/21/2019,34.1705744
1643,1/11/2013,34.14608929
1644,4/30/2014,34.4329881
1645,10/22/2013,34.36553571
1646,2/26/2020,34.26914955
1647,4/8/2018,34.32402976
1648,7/15/2020,34.22904539
1649,10/22/2015,34.52459524
1650,7/13/2021,34.2554308
1651,4/4/2012,34.19052381
1652,10/18/2016,34.32445
1653,6/1/2018,34.38028571
1654,10/17/2012,34.15458333
1655,12/31/2014,34.29604167
1656,3/11/2016,34.6473631
1657,1/26/2021,34.1385372
1658,3/3/2014,34.33395238
1659,5/5/2017,34.19661364
1660,5/24/2016,34.68376786
1661,7/22/2019,34.20417411
1662,7/20/2015,34.35495238
1663,6/11/2016,34.62807738
1664,8/15/2019,34.2119747
1665,7/14/2016,34.42513095
1666,5/31/2017,34.08989583
1667,6/28/2018,34.20703571
1668,2/5/2017,34.26820833
1669,7/26/2014,34.39635119
1670,8/24/2021,34.24764063
1671,7/19/2012,34.20444048
1672,7/14/2016,34.42513095
1673,2/27/2018,34.20841071
1674,2/2/2013,34.16080357
1675,10/18/2012,34.14967857
1676,9/17/2017,34.11939583
1677,1/31/2021,34.18869048
1678,12/28/2014,34.364875
1679,4/15/2021,34.22066518
1680,1/16/2021,34.17577753
1681,4/15/2021,34.22066518
1682,7/9/2019,34.17491592
1683,5/15/2017,34.25464236
1684,4/28/2013,34.38327976
1685,6/11/2015,34.47005952
1686,1/13/2012,34.00777976
1687,3/2/2018,32.17810714
1688,10/30/2018,34.16283494
1689,4/24/2015,34.47729167
1690,6/16/2012,34.31727381
1691,11/25/2017,33.91352976
1692,12/19/2017,34.2485
1693,12/18/2012,34.396875
1694,1/25/2012,34.07733333
1695,8/30/2018,34.24408333
1696,5/22/2012,34.26619643
1697,6/15/2016,34.6093631
1698,7/27/2016,34.50904167
1699,4/21/2016,34.57632143
1700,6/22/2014,34.45819048
1701,6/6/2018,34.27844643
1702,6/30/2019,34.24666515
1703,9/7/2014,34.438
1704,11/18/2017,33.9338869
1705,9/29/2017,34.05295
1706,4/25/2018,34.29127976
1707,11/1/2017,34.04722685
1708,12/9/2013,34.219625
1709,4/11/2013,34.39729762
1710,8/7/2017,34.1681875
1711,10/11/2017,34.00133333
1712,4/7/2014,34.36899405
1713,6/11/2020,34.28522917
1714,7/2/2012,34.36185119
1715,1/15/2019,34.22514732
1716,1/20/2020,34.25031845
1717,10/19/2019,34.17809077
1718,6/21/2016,34.63836905
1719,8/30/2015,34.43194643
1720,10/5/2021,34.21290179
1721,6/30/2016,34.43218452
1722,12/21/2014,34.29482738
1723,12/28/2016,34.57799405
1724,3/19/2015,34.46429861
1725,1/17/2019,34.22966295
1726,9/6/2018,34.13420238
1727,8/30/2013,34.284875
1728,7/22/2017,34.15078869
1729,3/27/2018,34.26542262
1730,8/17/2017,34.10171296
1731,7/15/2021,34.24610565
1732,2/28/2017,34.36938095
1733,10/10/2019,34.1859494
1734,9/15/2013,34.24429762
1735,8/26/2014,34.42698214
1736,5/4/2020,34.25912723
1737,6/23/2017,34.03996726
1738,5/6/2016,34.70376786
1739,12/27/2018,34.14023512
1740,4/10/2016,34.53170833
1741,4/15/2016,34.5446131
1742,1/17/2019,34.22966295
1743,1/16/2018,34.00908333
1744,12/22/2012,34.33690476
1745,9/25/2012,34.11052381
1746,5/28/2017,34.16981863
1747,3/11/2014,34.39860119
1748,5/31/2018,34.38776786
1749,7/14/2021,34.25286384
1750,4/13/2018,34.27250694
1751,7/11/2020,34.23737054
1752,1/10/2016,34.47477976
1753,5/25/2017,34.2038591
1754,8/7/2016,34.38023214
1755,3/24/2020,34.36416443
1756,6/20/2016,34.64025595
1757,11/4/2020,34.07385938
1758,12/24/2015,34.52740476
1759,7/16/2017,34.17797619
1760,5/19/2015,34.62195238
1761,10/28/2015,34.60824405
1762,10/16/2017,33.99947569
1763,3/10/2012,34.17792262
1764,10/4/2020,34.17330729
1765,6/14/2015,34.45755357
1766,7/11/2021,34.25468899
1767,9/15/2018,34.14216667
1768,7/9/2018,34.21924405
1769,11/8/2020,34.11208036
1770,10/25/2015,34.58502381
1771,9/12/2018,34.13080952
1772,8/20/2018,34.27523214
1773,3/18/2014,34.37779762
1774,8/5/2016,34.42684524
1775,6/20/2016,34.64025595
1776,8/10/2016,34.34433929
1777,11/21/2018,34.16332469
1778,8/20/2014,34.47184524
1779,9/1/2017,34.06740179
1780,9/3/2019,34.2131808
1781,4/17/2018,34.26431548
1782,12/21/2018,34.18257664
1783,11/4/2017,33.99305357
1784,1/18/2016,34.51226786
1785,5/8/2020,34.24221577
1786,7/18/2021,34.2268869
1787,10/15/2014,34.20397024
1788,11/3/2012,34.10975595
1789,9/25/2012,34.11052381
1790,6/24/2019,34.25222024
1791,10/3/2015,34.23676786
1792,8/23/2018,34.26082143
1793,8/15/2018,34.393875
1794,12/19/2013,34.14267857
1795,4/25/2021,34.21407143
1796,4/15/2012,34.2009881
1797,11/21/2012,34.1017381
1798,7/25/2014,34.389
1799,3/27/2013,34.20429167
1800,10/11/2016,34.38484524
1801,6/20/2013,34.38048214
1802,11/16/2012,34.07985714
1803,11/24/2015,34.5489881
1804,9/22/2012,34.07048214
1805,10/16/2017,33.99947569
1806,5/28/2016,34.62904762
1807,4/22/2018,34.2722619
1808,2/4/2014,34.45655952
1809,7/15/2017,34.18504762
1810,4/28/2013,34.38327976
1811,6/14/2020,34.2695692
1812,7/13/2017,34.18872321
1813,6/28/2018,34.20703571
1814,6/22/2019,34.2541756
