"","date","temp","day"
"707","2019-11-21","29.0340148809524",325
"708","2017-12-27","27.6911488095238",361
"709","2019-03-18","27.1416800595238",77
"710","2015-04-20","27.780619047619",110
"711","2020-03-31","28.0292723214286",91
"712","2012-09-01","28.995380952381",245
"713","2018-03-06","27.4776736111111",65
"714","2015-04-16","27.5254880952381",106
"715","2013-12-23","28.7734702380952",357
"716","2014-10-08","29.117875",281
"717","2017-02-01","26.8855833333333",32
"718","2019-06-03","29.2645022321429",154
"719","2013-05-30","29.5268988095238",150
"720","2012-07-03","29.2376785714286",185
"721","2019-10-19","29.0896041666667",292
"722","2012-05-12","29.1621607142857",133
"723","2019-12-05","28.7088087797619",339
"724","2013-03-04","27.4032916666667",63
"725","2015-07-01","29.4926130952381",182
"726","2020-09-05","29.7860870535714",249
"727","2020-11-10","29.2756889880952",315
"728","2015-02-23","27.288375",54
"729","2012-05-29","29.3190297619048",150
"730","2012-09-21","28.6467976190476",265
"731","2019-11-23","29.1613407738095",327
"732","2015-09-30","29.1776726190476",273
"733","2014-07-30","28.8521785714286",211
"734","2020-02-22","27.1013444940476",53
"735","2015-03-19","27.2098958333333",78
"736","2016-01-08","27.6449821428571",8
"737","2017-10-03","29.3781510416667",276
"738","2016-06-06","29.446119047619",158
"739","2021-02-21","27.9249144345238",52
"740","2015-03-30","27.7655416666667",89
"741","2015-01-21","27.083119047619",21
"742","2014-08-12","28.9481011904762",224
"743","2019-11-04","29.184181547619",308
"744","2016-06-08","29.7178392857143",160
"745","2012-07-26","29.1902261904762",208
"746","2020-11-26","29.0587797619048",331
"747","2014-01-05","28.3111666666667",5
"748","2018-01-13","28.1772083333333",13
"749","2014-08-23","29.6764285714286",235
"750","2013-10-05","29.132625",278
"751","2012-03-18","27.5034642857143",78
"752","2019-03-29","27.3952529761905",88
"753","2013-12-23","28.7734702380952",357
"754","2019-01-26","26.7294895833333",26
"755","2019-02-12","26.547584077381",43
"756","2021-09-10","29.3792083333333",253
"757","2016-09-14","29.8151964285714",258
"758","2020-05-19","28.7030178571429",140
"759","2018-07-26","28.9708928571429",207
"760","2015-02-16","26.9646845238095",47
"761","2018-01-27","27.701869047619",27
"762","2020-06-29","29.1906636904762",181
"763","2017-12-10","28.9334166666667",344
"764","2017-01-26","26.9258402777778",26
"765","2012-06-20","29.0404821428571",172
"766","2012-05-21","29.2289226190476",142
"767","2021-02-28","28.1887931547619",59
"768","2017-02-13","26.9051794871795",44
"769","2013-08-26","29.0097678571429",238
"770","2020-01-15","27.6362046130952",15
"771","2018-12-28","27.5692842261905",362
"772","2015-05-14","29.1092916666667",134
"773","2013-01-19","27.5590666666667",19
"774","2020-07-23","29.2677142857143",205
"775","2012-11-01","28.7638452380952",306
"776","2017-08-23","29.2436442307692",235
"777","2014-04-28","28.3307857142857",118
"778","2016-07-15","29.4033511904762",197
"779","2012-04-02","28.4796428571429",93
"780","2015-02-08","26.5189285714286",39
"781","2021-02-10","27.921869047619",41
"782","2020-09-04","29.739287202381",248
"783","2018-07-10","29.098005952381",191
"784","2016-10-04","29.4631726190476",278
"785","2021-03-23","28.244478422619",82
"786","2018-07-20","28.8879642857143",201
"787","2018-06-30","29.2950773809524",181
"788","2016-12-04","28.7644107142857",339
"789","2018-01-23","27.7977142857143",23
"790","2014-05-16","28.990755952381",136
"791","2012-11-09","28.6722380952381",314
"792","2013-10-23","29.248744047619",296
"793","2017-05-19","28.7144869402985",139
"794","2014-12-29","27.7882619047619",363
"795","2017-08-07","29.2419958333333",219
"796","2017-01-31","26.8974375",31
"797","2021-08-31","29.3940044642857",243
"798","2014-09-07","29.4363571428571",250
"799","2020-09-08","29.9305148809524",252
"800","2014-12-08","28.8347142857143",342
"801","2015-09-06","29.443244047619",249
"802","2018-06-21","29.0740178571429",172
"803","2013-10-28","29.1501488095238",301
"804","2013-01-18","27.5393402777778",18
"805","2018-08-11","28.233255952381",223
"806","2013-03-07","27.4671904761905",66
"807","2013-05-16","28.4013125",136
"808","2017-07-06","29.2458958333333",187
"809","2020-04-11","27.9755818452381",102
"810","2020-11-19","29.084040922619",324
"811","2013-09-06","29.6822857142857",249
"812","2015-08-17","29.5534404761905",229
"813","2016-02-05","27.3744880952381",36
"814","2015-04-02","27.6350892857143",92
"815","2014-03-13","27.2142738095238",72
"816","2018-03-29","27.9929345238095",88
"817","2020-09-08","29.9305148809524",252
"818","2016-08-06","29.3410952380952",219
"819","2016-10-14","29.5256845238095",288
"820","2013-12-19","28.7075476190476",353
"821","2016-06-20","29.926619047619",172
"822","2012-07-14","29.3339285714286",196
"823","2013-10-26","29.1610714285714",299
"824","2021-03-31","28.208884672619",90
"825","2019-12-22","28.056025297619",356
"826","2019-03-18","27.1416800595238",77
"827","2012-12-23","28.0977321428571",358
"828","2021-08-24","29.2884248511905",236
"829","2020-10-29","29.4858097484277",303
"830","2019-06-10","29.143072172619",161
"831","2021-01-08","28.4693980654762",8
"832","2017-06-17","29.5994136904762",168
"833","2016-10-22","29.1445208333333",296
"834","2015-07-10","28.6519523809524",191
"835","2018-12-16","28.19090625",350
"836","2020-04-28","28.492578125",119
"837","2016-01-04","27.6992321428571",4
"838","2014-09-06","29.4747619047619",249
"839","2020-11-07","29.2703854166667",312
"840","2014-09-08","29.3932380952381",251
"841","2016-07-31","29.7364166666667",213
"842","2017-12-08","28.7662321428571",342
"843","2020-12-28","28.7124382440476",363
"844","2017-05-29","29.174369047619",149
"845","2017-01-23","27.0544821428571",23
"846","2016-05-27","28.9301547619048",148
"847","2019-01-07","27.4461116071429",7
"848","2013-11-23","28.9972142857143",327
"849","2015-05-20","28.7581607142857",140
"850","2013-12-23","28.7734702380952",357
"851","2012-05-17","29.1287797619048",138
"852","2017-03-29","27.691943452381",88
"853","2016-10-15","29.5317777777778",289
"854","2014-01-27","27.212494047619",27
"855","2018-02-09","27.2106845238095",40
"856","2018-07-20","28.8879642857143",201
"857","2015-02-03","26.9000595238095",34
"858","2020-11-06","29.2653154761905",311
"859","2021-01-08","28.4693980654762",8
"860","2013-06-30","28.5325972222222",181
"861","2019-10-22","29.165740327381",295
"862","2014-11-12","28.8408869047619",316
"863","2016-05-24","28.7724285714286",145
"864","2018-03-10","27.8295666666667",69
"865","2014-01-26","27.2502261904762",26
"866","2018-05-26","29.5466369047619",146
"867","2015-06-13","29.6841904761905",164
"868","2012-08-03","28.7627916666667",216
"869","2017-01-12","27.758630952381",12
"870","2013-02-25","26.7371607142857",56
"871","2014-06-02","29.7452678571429",153
"872","2018-09-16","28.8210238095238",259
"873","2020-12-21","29.1610811011905",356
"874","2018-12-16","28.19090625",350
"875","2013-04-15","28.2976964285714",105
"876","2021-02-14","28.1207358630952",45
"877","2012-01-27","27.6770357142857",27
"878","2020-05-04","28.3953638392857",125
"879","2013-10-29","29.1275119047619",302
"880","2016-03-06","27.3485595238095",66
"881","2016-05-04","28.9663869047619",125
"882","2013-12-03","28.903619047619",337
"883","2014-03-07","27.3110952380952",66
"884","2016-03-16","27.3356607142857",76
"885","2016-04-03","27.7691964285714",94
"886","2021-08-28","29.3012991071429",240
"887","2021-02-19","28.0486569940476",50
"888","2017-02-28","26.9408035714286",59
"889","2016-05-30","29.013130952381",151
"890","2017-06-19","29.5859345238095",170
"891","2014-02-08","27.30825",39
"892","2014-07-05","29.3950892857143",186
"893","2017-07-24","29.0130773809524",205
"894","2019-08-21","29.0189285714286",233
"895","2017-06-24","29.631625",175
"896","2018-05-26","29.5466369047619",146
"897","2021-10-07","29.5290699404762",280
"898","2018-12-11","28.2723251488095",345
"899","2016-06-27","29.5710773809524",179
"900","2020-10-02","29.6575290178571",276
"901","2016-10-12","29.5173095238095",286
"902","2019-02-08","26.397072172619",39
"903","2019-09-04","28.8768244047619",247
"904","2017-01-17","27.6467023809524",17
"905","2015-04-01","27.6490277777778",91
"906","2019-01-23","26.78445",23
"907","2021-01-19","27.8907552083333",19
"908","2020-06-13","29.455349702381",165
"909","2021-04-01","28.170265625",91
"910","2020-10-20","29.4481116071429",294
"911","2019-04-02","27.4293013392857",92
"912","2019-11-14","29.368296875",318
"913","2015-08-26","29.2422857142857",238
"914","2018-01-07","27.5615178571429",7
"915","2021-09-16","29.311212797619",259
"916","2013-03-20","27.9905069444444",79
"917","2012-12-13","28.395869047619",348
"918","2018-07-10","29.098005952381",191
"919","2013-12-31","28.4365833333333",365
"920","2012-09-26","28.7571011904762",270
"921","2016-09-13","29.8294345238095",257
"922","2018-05-20","29.4755833333333",140
"923","2015-09-06","29.443244047619",249
"924","2017-01-11","27.8138333333333",11
"925","2016-12-08","28.3388928571429",343
"926","2021-03-30","28.2247864583333",89
"927","2012-05-06","29.0207321428571",127
"928","2015-10-05","29.2846428571429",278
"929","2013-01-11","27.2708928571429",11
"930","2015-04-12","27.5988571428571",102
"931","2019-08-16","28.9617433035714",228
"932","2018-01-11","28.0733095238095",11
"933","2019-12-12","28.6526852678571",346
"934","2017-05-23","28.7823818770227",143
"935","2014-03-22","27.461375",81
"936","2020-05-13","28.6681458333333",134
"937","2014-04-20","27.3813958333333",110
"938","2018-03-01","27.3295892857143",60
"939","2015-07-21","29.1897321428571",202
"940","2020-11-17","29.1051956845238",322
"941","2017-03-11","26.9326339285714",70
"942","2012-07-31","29.0216011904762",213
"943","2017-09-30","29.2431388888889",273
"944","2021-03-07","28.0817232142857",66
"945","2019-11-14","29.368296875",318
"946","2015-12-06","28.6675535714286",340
"947","2017-02-13","26.9051794871795",44
"948","2019-12-11","28.6567797619048",345
"949","2016-06-18","29.920119047619",170
"950","2016-11-06","29.2239880952381",311
"951","2012-12-15","28.5258571428571",350
"952","2014-07-19","29.6029047619048",200
"953","2015-08-11","29.0557380952381",223
"954","2017-12-23","27.7746369047619",357
"955","2020-07-25","29.2521800595238",207
"956","2020-04-19","28.5004010416667",110
"957","2014-11-24","28.7704523809524",328
"958","2017-01-18","27.6120595238095",18
"959","2015-05-21","28.8163928571429",141
"960","2020-11-10","29.2756889880952",315
"961","2012-05-11","29.1611071428571",132
"962","2014-10-12","28.804880952381",285
"963","2017-03-16","27.1800714285714",75
"964","2017-11-27","28.5742430555556",331
"965","2013-09-28","29.2660476190476",271
"966","2015-12-23","28.7093154761905",357
"967","2017-03-08","26.969306547619",67
"968","2017-09-16","29.3320982142857",259
"969","2015-02-01","27.1697142857143",32
"970","2013-01-11","27.2708928571429",11
"971","2013-03-24","27.9185416666667",83
"972","2017-08-01","29.1183194444444",213
"973","2012-07-18","29.3027202380952",200
"974","2020-08-04","29.3169367559524",217
"975","2015-08-23","29.2341666666667",235
"976","2017-04-15","27.922625",105
"977","2019-05-18","29.1044382440476",138
"978","2017-10-03","29.3781510416667",276
"979","2018-08-22","28.7715416666667",234
"980","2015-06-10","29.7605238095238",161
"981","2015-04-16","27.5254880952381",106
"982","2018-10-22","29.392537202381",295
"983","2018-05-27","29.5258452380952",147
"984","2015-11-21","28.9899107142857",325
"985","2015-01-16","26.8321904761905",16
"986","2013-09-06","29.6822857142857",249
"987","2015-08-09","29.1971369047619",221
"988","2013-08-21","29.1525714285714",233
"989","2020-02-04","27.7606376488095",35
"990","2018-11-07","28.8690860507246",311
"991","2018-11-08","28.8261202830189",312
"992","2020-04-14","28.1482313988095",105
"993","2018-02-11","27.2537797619048",42
"994","2017-04-22","28.3245595238095",112
"995","2020-08-10","29.3529813988095",223
"996","2020-12-02","28.7469270833333",337
"997","2019-02-01","26.6680305059524",32
"998","2016-10-17","29.3806",291
"999","2019-10-18","29.110040922619",291
"1000","2012-10-18","28.8741369047619",292
"1001","2021-02-01","27.955255952381",32
"1002","2020-07-29","29.3122886904762",211
"1003","2017-07-01","29.5236964285714",182
"1004","2015-04-14","27.4628511904762",104
"1005","2016-02-24","27.0926071428571",55
"1006","2016-07-26","29.7138869047619",208
"1007","2017-11-09","28.8493333333333",313
"1008","2016-08-02","29.594244047619",215
"1009","2016-12-13","28.7043611111111",348
"1010","2021-07-25","29.2865081845238",206
"1011","2018-09-18","28.8009642857143",261
"1012","2012-08-04","28.7355773809524",217
"1013","2014-11-18","28.6930833333333",322
"1014","2014-02-19","27.0129464285714",50
"1015","2012-02-23","27.8606607142857",54
"1016","2015-08-26","29.2422857142857",238
"1017","2016-05-16","28.4875654761905",137
"1018","2017-02-05","26.9755173611111",36
"1019","2015-03-14","27.0946547619048",73
"1020","2013-04-10","28.3511547619048",100
"1021","2019-07-12","29.5592708333333",193
"1022","2021-03-03","28.2438816964286",62
"1023","2019-07-05","29.368896577381",186
"1024","2018-03-15","27.881875",74
"1025","2013-03-25","27.8349166666667",84
"1026","2014-07-31","28.7156369047619",212
"1027","2019-12-01","29.0248459821429",335
"1028","2015-06-04","29.8557380952381",155
"1029","2016-04-25","28.2085892857143",116
"1030","2012-03-23","27.6262321428571",83
"1031","2019-10-07","29.2893616071429",280
"1032","2013-08-18","29.1183273809524",230
"1033","2019-09-08","28.9430007440476",251
"1034","2019-08-09","28.73178125",221
"1035","2019-05-04","28.2248340909091",124
"1036","2015-08-28","29.2784880952381",240
"1037","2015-12-26","28.2699702380952",360
"1038","2018-09-29","28.985755952381",272
"1039","2018-04-18","28.5070773809524",108
"1040","2020-04-17","28.3795022321429",108
"1041","2017-05-29","29.174369047619",149
"1042","2013-10-18","29.01275",291
"1043","2016-09-29","29.6941597222222",273
"1044","2013-12-22","28.7855892857143",356
"1045","2018-04-07","28.249380952381",97
"1046","2013-12-21","28.7340714285714",355
"1047","2020-11-22","29.1256369047619",327
"1048","2013-07-03","28.7127416666667",184
"1049","2021-08-10","29.5777641369048",222
"1050","2021-08-11","29.550431547619",223
"1051","2021-03-21","28.3272537202381",80
"1052","2016-10-29","29.4399583333333",303
"1053","2016-08-20","28.9818035714286",233
"1054","2017-03-26","27.5181346153846",85
"1055","2014-10-03","29.2705773809524",276
"1056","2021-06-25","29.4683563988095",176
"1057","2017-01-27","26.9181736111111",27
"1058","2015-01-15","26.8243214285714",15
"1059","2015-05-23","29.0989166666667",143
"1060","2013-07-21","28.4722857142857",202
"1061","2017-07-08","29.282943452381",189
"1062","2018-05-16","29.484125",136
"1063","2013-01-13","27.288619047619",13
"1064","2018-08-22","28.7715416666667",234
"1065","2018-06-27","29.1784583333333",178
"1066","2016-05-11","28.3673511904762",132
"1067","2012-05-13","29.1350119047619",134
"1068","2020-04-20","28.5543586309524",111
"1069","2018-06-17","28.8517202380952",168
"1070","2013-07-01","28.5300138888889",182
"1071","2021-05-30","28.9168392857143",150
"1072","2017-10-17","29.2680037878788",290
"1073","2015-01-13","26.8392380952381",13
"1074","2014-02-20","26.9768630952381",51
"1075","2017-10-12","29.6399895833333",285
"1076","2014-12-07","28.941369047619",341
"1077","2013-03-26","27.8349166666667",85
"1078","2014-02-07","27.1914464285714",38
"1079","2021-07-29","29.4246830357143",210
"1080","2019-01-28","26.6743452380952",28
"1081","2016-02-25","27.025505952381",56
"1082","2015-03-24","27.5457797619048",83
"1083","2019-09-26","28.8999888392857",269
"1084","2018-01-06","27.5957083333333",6
"1085","2018-12-10","28.2806049107143",344
"1086","2015-01-17","26.8852023809524",17
"1087","2016-06-19","29.9737916666667",171
"1088","2012-10-18","28.8741369047619",292
"1089","2019-01-09","27.4641666666667",9
"1090","2017-11-07","28.8455952380952",311
"1091","2019-10-06","29.258818452381",279
"1092","2019-12-03","28.8409516369048",337
"1093","2017-07-05","29.2485714285714",186
"1094","2018-06-27","29.1784583333333",178
"1095","2016-08-24","28.9901547619048",237
"1096","2015-05-08","28.5823095238095",128
"1097","2017-08-25","29.217068452381",237
"1098","2012-03-20","27.4670119047619",80
"1099","2019-05-27","29.2596205357143",147
"1100","2018-07-08","29.1683035714286",189
"1101","2018-06-26","29.1420773809524",177
"1102","2014-07-22","29.189244047619",203
"1103","2019-09-28","29.0310610119048",271
"1104","2019-11-02","29.2971071428571",306
"1105","2017-06-13","29.5223720238095",164
"1106","2020-01-16","27.6507351190476",16
"1107","2016-01-24","27.72425",24
"1108","2014-12-26","27.8030833333333",360
"1109","2016-12-16","28.8513055555556",351
"1110","2020-12-04","28.7109397321429",339
"1111","2015-10-31","29.8469583333333",304
"1112","2016-09-24","29.7149097222222",268
"1113","2014-08-23","29.6764285714286",235
"1114","2020-10-03","29.694462797619",277
"1115","2014-08-15","29.3900595238095",227
"1116","2018-08-13","28.1751607142857",225
"1117","2014-03-20","27.3365535714286",79
"1118","2014-05-01","28.4264821428571",121
"1119","2015-07-07","28.8014107142857",188
"1120","2020-04-12","28.0395758928571",103
"1121","2016-03-16","27.3356607142857",76
"1122","2012-09-04","28.9676369047619",248
"1123","2017-09-30","29.2431388888889",273
"1124","2012-08-01","28.9355238095238",214
"1125","2013-09-07","29.732375",250
"1126","2021-07-30","29.4862209821429",211
"1127","2015-01-18","26.9691666666667",18
"1128","2014-01-23","27.4007797619048",23
"1129","2019-10-09","29.3978244047619",282
"1130","2017-12-05","28.5887619047619",339
"1131","2013-07-25","28.4288928571429",206
"1132","2017-01-28","26.9191736111111",28
"1133","2014-08-03","28.4222083333333",215
"1134","2014-09-04","29.60325",247
"1135","2020-08-07","29.3036049107143",220
"1136","2020-10-04","29.7097209821429",278
"1137","2014-06-08","29.7460297619048",159
"1138","2012-12-25","28.0065535714286",360
"1139","2020-01-30","27.6327224702381",30
"1140","2013-09-14","29.4426845238095",257
"1141","2017-03-01","26.9787410714286",60
"1142","2020-01-29","27.5511272321429",29
"1143","2015-02-20","27.265755952381",51
"1144","2016-02-04","27.341755952381",35
"1145","2014-06-19","29.9189880952381",170
"1146","2014-10-14","28.7410416666667",287
"1147","2021-08-02","29.5451994047619",214
"1148","2016-11-28","29.0002142857143",333
"1149","2014-02-22","26.932005952381",53
"1150","2016-04-19","28.4544761904762",110
"1151","2020-03-11","27.3605818452381",71
"1152","2018-12-16","28.19090625",350
"1153","2014-09-26","29.0866785714286",269
"1154","2013-04-20","28.6995138888889",110
"1155","2020-11-24","29.1310453869048",329
"1156","2018-01-15","28.2445535714286",15
"1157","2020-11-24","29.1310453869048",329
"1158","2019-01-01","27.436056547619",1
"1159","2019-02-22","26.5535907738095",53
"1160","2016-06-14","29.7338095238095",166
"1161","2015-11-23","28.8055535714286",327
"1162","2012-05-18","29.1371785714286",139
"1163","2019-05-17","29.0422938988095",137
"1164","2013-06-25","28.49325",176
"1165","2012-01-13","27.895994047619",13
"1166","2019-04-15","27.6341547619048",105
"1167","2018-03-05","27.3889652777778",64
"1168","2012-01-18","27.5619523809524",18
"1169","2017-02-04","26.9506098484848",35
"1170","2012-03-23","27.6262321428571",83
"1171","2018-12-27","27.6276458333333",361
"1172","2020-06-12","29.4747693452381",164
"1173","2016-04-05","27.7123571428571",96
"1174","2021-06-16","29.1128251488095",167
"1175","2021-02-10","27.921869047619",41
"1176","2019-01-08","27.4592827380952",8
"1177","2017-06-23","29.6324375",174
"1178","2019-12-02","28.94034375",336
"1179","2015-12-03","28.7544702380952",337
"1180","2018-07-27","28.9047380952381",208
"1181","2012-11-13","28.5491845238095",318
"1182","2021-08-02","29.5451994047619",214
"1183","2012-03-13","27.640994047619",73
"1184","2020-06-04","29.3259352678571",156
"1185","2012-06-17","29.1732023809524",169
"1186","2017-12-29","27.6758333333333",363
"1187","2014-02-22","26.932005952381",53
"1188","2019-11-23","29.1613407738095",327
"1189","2012-07-14","29.3339285714286",196
"1190","2016-07-25","29.6726369047619",207
"1191","2014-08-28","29.5934047619048",240
"1192","2017-01-09","27.7929583333333",9
"1193","2015-12-29","28.053630952381",363
"1194","2020-04-03","27.9882507440476",94
"1195","2020-06-20","29.2450952380952",172
"1196","2019-04-20","28.0831889880952",110
"1197","2013-12-11","28.7345416666667",345
"1198","2012-10-01","28.3467619047619",275
"1199","2021-04-27","28.1867120535714",117
"1200","2016-08-07","29.317375",220
"1201","2019-01-05","27.4504032738095",5
"1202","2012-02-27","27.9586666666667",58
"1203","2017-08-13","29.6755277777778",225
"1204","2014-12-01","28.9017678571429",335
"1205","2018-11-18","28.348380952381",322
"1206","2013-08-17","29.1211607142857",229
"1207","2020-07-27","29.2830825892857",209
"1208","2016-10-21","29.070825",295
"1209","2021-01-07","28.4715029761905",7
"1210","2019-12-01","29.0248459821429",335
"1211","2019-02-17","26.4942886904762",48
"1212","2021-06-23","29.5002269345238",174
"1213","2019-01-02","27.4271532738095",2
"1214","2020-08-05","29.3118229166667",218
"1215","2016-11-30","29.0479642857143",335
"1216","2021-09-27","29.4393757440476",270
"1217","2017-10-19","28.8903287037037",292
"1218","2020-06-03","29.2982529761905",155
"1219","2016-11-26","28.9293214285714",331
"1220","2013-05-30","29.5268988095238",150
"1221","2012-08-10","29.045630952381",223
"1222","2020-08-29","29.7057790178571",242
"1223","2013-07-20","28.2866071428571",201
"1224","2021-05-24","28.7766242559524",144
"1225","2017-08-19","29.5650375",231
"1226","2019-04-11","27.4613794642857",101
"1227","2014-08-24","29.6669226190476",236
"1228","2019-07-28","29.1895074404762",209
"1229","2019-03-20","27.0984754464286",79
"1230","2018-09-18","28.8009642857143",261
"1231","2019-12-03","28.8409516369048",337
"1232","2013-03-24","27.9185416666667",83
"1233","2015-01-30","27.4139107142857",30
"1234","2014-10-31","29.338880952381",304
"1235","2014-08-12","28.9481011904762",224
"1236","2015-06-11","29.6994702380952",162
"1237","2014-01-11","27.9580119047619",11
"1238","2018-06-11","28.7795297619048",162
"1239","2016-03-05","27.3093630952381",65
"1240","2015-02-15","26.9019047619048",46
"1241","2018-12-18","28.1650282738095",352
"1242","2014-12-05","29.0105654761905",339
"1243","2012-08-01","28.9355238095238",214
"1244","2018-07-29","28.8838571428571",210
"1245","2017-09-17","29.3601220238095",260
"1246","2014-09-29","29.284630952381",272
"1247","2016-07-13","29.2511428571429",195
"1248","2019-09-04","28.8768244047619",247
"1249","2020-06-06","29.4167328869048",158
"1250","2016-12-20","28.6565952380952",355
"1251","2019-12-17","28.3776688988095",351
"1252","2016-06-01","28.9660178571429",153
"1253","2016-04-21","28.462375",112
"1254","2015-08-02","29.4492619047619",214
"1255","2013-06-13","29.0635119047619",164
"1256","2017-06-02","29.3870119047619",153
"1257","2020-11-02","29.3004650297619",307
"1258","2012-09-24","28.8170297619048",268
"1259","2017-04-10","27.4907827380952",100
"1260","2014-02-25","26.93875",56
"1261","2014-08-12","28.9481011904762",224
"1262","2015-09-30","29.1776726190476",273
"1263","2021-07-18","29.3654694940476",199
"1264","2016-04-11","27.79625",102
"1265","2017-04-13","27.7538452380952",103
"1266","2017-11-25","28.5309047619048",329
"1267","2012-04-27","28.581",118
"1268","2014-12-28","27.8245535714286",362
"1269","2020-03-16","27.5724255952381",76
"1270","2016-07-24","29.6584583333333",206
"1271","2019-09-23","28.7392529761905",266
"1272","2019-02-03","26.6042485119048",34
"1273","2018-07-26","28.9708928571429",207
"1274","2012-12-29","27.99475",364
"1275","2013-05-24","29.5270892857143",144
"1276","2012-06-19","29.0652976190476",171
"1277","2012-10-31","28.7710357142857",305
"1278","2015-07-15","28.7648571428571",196
"1279","2018-10-09","29.1054352678571",282
"1280","2012-06-08","29.1385535714286",160
"1281","2013-01-16","27.4848154761905",16
"1282","2017-12-25","27.6608392857143",359
"1283","2014-09-05","29.538494047619",248
"1284","2019-06-19","29.4850669642857",170
"1285","2013-12-02","28.8981964285714",336
"1286","2017-08-28","29.2711339285714",240
"1287","2014-04-02","27.9454821428571",92
"1288","2018-05-03","28.7473680555556",123
"1289","2013-10-18","29.01275",291
"1290","2013-09-05","29.6223154761905",248
"1291","2012-06-04","29.33275",156
"1292","2020-08-28","29.656822172619",241
"1293","2016-11-19","28.847744047619",324
"1294","2016-01-17","27.6968273809524",17
"1295","2014-10-13","28.7095357142857",286
"1296","2021-04-06","28.1104925595238",96
"1297","2019-07-28","29.1895074404762",209
"1298","2015-01-28","27.6144761904762",28
"1299","2014-08-14","29.3111964285714",226
"1300","2015-02-11","26.7163630952381",42
"1301","2013-07-30","28.7640833333333",211
"1302","2014-01-23","27.4007797619048",23
"1303","2015-03-10","27.0978452380952",69
"1304","2017-03-02","27.0243601190476",61
"1305","2021-09-26","29.4458355654762",269
"1306","2018-03-20","27.9854523809524",79
"1307","2017-03-06","27.0117053571429",65
"1308","2014-11-23","28.799630952381",327
"1309","2013-01-04","27.7306011904762",4
"1310","2017-09-30","29.2431388888889",273
"1311","2019-07-17","29.2708385416667",198
"1312","2015-10-29","29.7635714285714",302
"1313","2018-05-08","28.8618541666667",128
"1314","2017-05-03","29.0377592592593",123
"1315","2017-09-24","29.2370897435897",267
"1316","2020-08-14","29.5048601190476",227
"1317","2014-12-21","27.7416488095238",355
"1318","2021-03-28","28.1695126488095",87
"1319","2019-05-20","29.1122805059524",140
"1320","2013-05-21","29.2254107142857",141
"1321","2012-10-02","28.3253571428571",276
"1322","2021-08-24","29.2884248511905",236
"1323","2020-06-06","29.4167328869048",158
"1324","2017-09-02","29.3483482142857",245
"1325","2015-12-25","28.4419642857143",359
"1326","2018-10-08","29.0754467592593",281
"1327","2019-09-05","28.9018020833333",248
"1328","2014-12-05","29.0105654761905",339
"1329","2012-06-19","29.0652976190476",171
"1330","2013-07-27","28.6001130952381",208
"1331","2020-07-09","29.1560394345238",191
"1332","2020-11-12","29.2490520833333",317
"1333","2016-01-18","27.6876130952381",18
"1334","2016-12-11","28.46075",346
"1335","2016-07-12","29.0692916666667",194
"1336","2017-09-08","29.7569880952381",251
"1337","2017-10-17","29.2680037878788",290
"1338","2019-09-27","28.953984375",270
"1339","2012-06-26","29.344125",178
"1340","2015-08-10","29.1129880952381",222
"1341","2021-04-16","28.2174568452381",106
"1342","2018-05-22","29.4907023809524",142
"1343","2019-07-17","29.2708385416667",198
"1344","2020-11-15","29.1524873511905",320
"1345","2016-07-25","29.6726369047619",207
"1346","2012-02-22","27.8674880952381",53
"1347","2014-12-24","27.7109464285714",358
"1348","2019-05-05","28.3316606060606",125
"1349","2016-01-20","27.7642678571429",20
"1350","2014-10-12","28.804880952381",285
"1351","2012-01-08","28.0108273809524",8
"1352","2021-04-23","28.0906004464286",113
"1353","2018-09-10","28.7263928571429",253
"1354","2020-08-27","29.5785550595238",240
"1355","2020-04-27","28.5479732142857",118
"1356","2020-07-13","29.182140625",195
"1357","2017-02-26","26.8380744047619",57
"1358","2021-04-06","28.1104925595238",96
"1359","2015-07-17","28.9199523809524",198
"1360","2016-09-25","29.7572569444444",269
"1361","2018-08-27","29.1612142857143",239
"1362","2018-10-19","29.2479977678571",292
"1363","2014-08-13","29.1613630952381",225
"1364","2014-05-08","28.6932142857143",128
"1365","2020-04-03","27.9882507440476",94
"1366","2012-04-28","28.6561011904762",119
"1367","2013-01-08","27.3040595238095",8
"1368","2013-02-20","26.9338472222222",51
"1369","2012-06-22","29.1368869047619",174
"1370","2017-12-07","28.7383869047619",341
"1371","2012-11-26","28.4386011904762",331
"1372","2018-04-14","28.3298472222222",104
"1373","2016-04-20","28.4697142857143",111
"1374","2016-03-31","27.7104880952381",91
"1375","2014-09-16","29.2835714285714",259
"1376","2021-05-08","28.5714568452381",128
"1377","2019-11-10","29.3169092261905",314
"1378","2016-05-09","28.5054226190476",130
"1379","2015-11-11","28.6653928571429",315
"1380","2021-09-03","29.4448482142857",246
"1381","2021-05-22","28.6901264880952",142
"1382","2015-05-07","28.5091488095238",127
"1383","2019-02-09","26.3792626488095",40
"1384","2012-06-10","29.2223035714286",162
"1385","2018-09-13","28.8341369047619",256
"1386","2016-03-30","27.6900416666667",90
"1387","2016-06-03","29.0897261904762",155
"1388","2018-01-28","27.754630952381",28
"1389","2018-12-08","28.3248616071429",342
"1390","2013-06-14","29.10775",165
"1391","2019-11-22","29.1066763392857",326
"1392","2012-04-18","28.2166428571429",109
"1393","2012-10-18","28.8741369047619",292
"1394","2015-01-31","27.3134880952381",31
"1395","2019-06-15","29.3462008928571",166
